1748 1864 1837 1814 1805 1842 1816 1861 1829 1842 1817 1817 1830 1847 1853 1870 1817 1818 1840 1806 1822 1816 1834 1859 1830 1816 1841 1825 1845 1815 1831 1818 1848 1859 1819 1819 1877 1820 1845 1814 1803 1870 1816 1815 1821 1885 1828 1821 1770 1846

92

19 16 17 18 18 17 17 16 17 17 17 17 17 16 16 16 17 17 17 18 17 17 17 16 17 17 17 17 17 17 17 17 16 16 17 17 16 17 17 18 18 16 17 17 17 15 17 17 19 17

23.999323383151545 38.9993063335452 11.00016096816153 25.999939918180097

22536.0

0	22	30	27	0	23	0	0	26	25	0	0	26	28	0	0	28	25	26	25	0	30	28	0	26	28	23	23	0	0	25	26	23	28	23	27	0	25	23	24	0	0	24	24	26	0	26	25	0	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	22	0	27	0	23	0	0	26	25	0	0	26	28	0	0	28	25	26	25	0	0	28	0	26	28	23	23	0	0	25	26	23	28	23	27	0	25	23	24	0	0	24	24	26	0	26	25	0	25
0	24	0	0	0	25	0	0	28	27	0	0	28	0	0	0	0	28	28	27	0	0	0	0	28	0	25	25	0	0	28	28	25	0	25	28	0	28	25	27	0	0	26	27	28	0	28	28	0	28
23	17	23	21	0	17	23	23	19	19	26	24	20	21	24	24	21	19	19	18	23	23	21	25	20	21	17	17	27	24	19	20	17	22	17	20	25	19	17	18	27	24	18	18	19	24	20	19	28	19
0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	28	0	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
30	22	30	27	0	23	0	0	25	24	0	0	26	28	0	0	27	25	25	24	30	30	28	0	26	28	22	22	0	0	25	26	22	28	22	26	0	25	22	24	0	0	23	24	25	0	26	25	0	25
30	22	30	27	0	23	30	0	25	24	0	0	26	28	0	0	27	25	25	24	30	30	27	0	26	28	22	22	0	0	25	26	22	28	22	26	0	25	22	24	0	0	23	24	25	0	26	25	0	25
0	26	0	0	0	27	0	0	0	28	0	0	0	0	0	0	0	28	30	28	0	0	0	0	0	0	27	27	0	0	30	0	26	0	26	0	0	30	26	28	0	0	28	28	30	0	0	28	0	30
0	27	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	28	28	0	0	0	0	28	0	28	0	0	0	28	30	0	0	28	30	0	0	0	0	0	0
27	19	27	24	0	20	27	27	23	22	0	28	23	25	27	28	24	22	23	22	27	27	25	28	23	25	20	20	0	28	22	23	20	25	20	23	28	22	20	21	0	28	21	21	23	28	23	22	0	22
28	21	28	27	0	22	30	30	25	24	0	0	25	28	30	0	27	24	25	24	30	28	27	0	25	27	22	22	0	0	25	26	22	28	22	26	0	25	22	24	0	0	23	23	25	0	25	24	0	25
0	26	0	0	0	27	0	0	30	28	0	0	0	0	0	0	0	28	30	28	0	0	0	0	0	0	27	27	0	0	28	0	26	0	26	0	0	28	26	28	0	0	28	28	30	0	0	28	0	28
0	24	0	28	0	25	0	0	28	26	0	0	28	0	0	0	28	27	27	26	0	0	30	0	28	30	24	24	0	0	27	28	24	0	24	28	0	27	24	26	0	0	25	26	27	0	28	27	0	27
28	22	28	27	0	23	30	30	25	24	0	0	25	28	0	0	27	25	25	24	30	28	27	0	25	28	22	22	0	0	25	26	22	28	22	26	0	25	22	24	0	0	23	24	25	0	25	25	0	25
28	21	28	26	0	22	28	28	25	23	0	30	25	27	28	0	26	24	24	23	28	28	27	0	25	27	22	22	0	30	24	25	21	27	21	25	0	24	21	23	0	0	22	23	25	0	25	24	0	24
0	24	0	30	0	25	0	0	28	27	0	0	28	0	0	0	0	28	28	27	0	0	0	0	28	0	25	25	0	0	28	28	25	0	25	28	0	28	25	27	0	0	26	27	28	0	28	28	0	28
0	27	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	27	27	0	0	0	0	27	0	27	0	0	0	27	28	0	0	28	28	0	0	0	30	0	0
0	26	0	0	0	27	0	0	0	28	0	0	0	0	0	0	0	30	0	28	0	0	0	0	0	0	27	27	0	0	30	0	27	0	27	0	0	30	27	28	0	0	28	28	0	0	0	28	0	30
0	27	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	28	0	28	0	0	0	28	30	0	0	28	30	0	0	0	0	0	0
30	22	30	27	0	23	0	0	26	24	0	0	26	28	0	0	27	25	25	24	0	30	28	0	26	28	22	22	0	0	25	26	22	28	22	26	0	25	22	24	0	0	23	24	25	0	26	25	0	25
0	22	0	27	0	23	0	0	26	25	0	0	26	28	0	0	28	25	26	25	0	0	28	0	26	28	23	23	0	0	25	26	23	28	23	27	0	25	23	24	0	0	24	24	26	0	26	25	0	25
0	24	0	30	0	25	0	0	28	27	0	0	28	0	0	0	30	27	28	27	0	0	0	0	28	0	25	25	0	0	27	28	24	0	24	28	0	27	25	26	0	0	26	26	28	0	28	27	0	27
28	20	28	25	0	21	28	28	24	23	0	28	24	26	28	28	26	23	24	23	28	28	26	0	24	26	21	21	0	28	24	24	21	27	21	25	0	24	21	23	0	28	22	22	24	30	24	23	0	24
0	26	0	0	0	27	0	0	30	28	0	0	0	0	0	0	0	28	30	28	0	0	0	0	0	0	27	27	0	0	28	0	26	0	26	0	0	28	26	28	0	0	28	28	30	0	0	28	0	28
