1789 1793 1777 1777 1847 1797 1838 1832 1797 1741 1790 1797 1799 1862 1761 1818 1742 1802 1833 1796 1854 1811 1798 1830 1792 1799 1854 1802 1812 1802 1814 1819 1804 1857 1799 1800 1814 1804 1797 1802 1799 1859 1821 1865 1798 1815 1885 1785 1792 1863

92

17 17 17 17 15 17 15 16 17 18 17 17 17 15 18 16 18 17 16 17 15 16 17 16 17 17 15 17 16 17 16 16 16 15 17 17 16 16 17 16 17 15 16 15 17 16 14 17 17 15

23.999628364778978 38.99935448573372 10.999933175752423 25.99943100521388

22205.0

0	30	30	0	0	28	0	0	28	0	0	0	0	0	0	0	30	0	28	26	28	28	0	0	0	26	0	0	30	0	30	26	0	0	28	0	0	0	0	0	30	0	0	0	30	28	0	0	30	0
0	0	0	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	28	26	28	28	0	0	0	26	0	0	30	0	0	26	0	0	28	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
0	0	0	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	28	26	28	28	0	0	0	26	0	0	30	0	0	26	0	0	28	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
19	18	18	0	22	17	23	25	17	23	19	20	22	28	22	19	18	26	17	15	17	17	21	20	24	16	19	24	18	21	18	15	23	22	18	25	24	24	25	23	18	22	20	25	18	18	28	22	18	23
26	26	26	0	0	24	0	0	24	0	27	28	0	0	0	27	26	0	24	22	24	24	28	28	0	22	26	0	26	30	26	22	0	0	25	0	0	0	0	0	26	0	27	0	26	25	0	0	26	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	24	0	28	22	0	0	23	30	25	26	28	0	28	25	24	0	23	20	23	23	27	26	0	21	25	0	24	28	24	20	0	28	23	0	0	0	0	0	24	28	26	0	24	23	0	28	24	28
23	23	23	0	27	21	28	0	21	28	24	25	27	0	27	24	23	0	21	19	21	21	25	25	28	20	23	28	22	26	23	19	28	27	22	30	28	28	0	28	23	27	24	0	23	22	0	27	23	28
0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	30	27	30	30	0	0	0	28	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	24	24	0	28	23	0	0	23	0	25	27	28	0	28	25	24	0	23	21	23	23	27	26	0	21	25	0	24	28	24	21	0	28	23	0	0	0	0	0	24	28	26	0	24	24	0	28	24	30
28	28	28	0	0	27	0	0	27	0	0	0	0	0	0	30	28	0	27	25	27	27	0	0	0	25	30	0	28	0	28	25	0	0	28	0	0	0	0	0	28	0	0	0	28	28	0	0	28	0
28	27	27	0	0	25	0	0	26	0	28	0	0	0	0	28	27	0	26	23	26	26	0	30	0	24	28	0	27	0	27	23	0	0	26	0	0	0	0	0	27	0	28	0	27	27	0	0	27	0
26	26	26	0	0	24	0	0	24	0	27	28	0	0	0	27	26	0	24	22	24	24	28	28	0	22	26	0	26	30	26	22	0	0	25	0	0	0	0	0	26	0	27	0	26	25	0	0	26	0
20	19	19	0	23	18	25	26	18	24	21	22	23	0	23	20	19	27	18	17	18	18	22	21	25	17	20	26	19	23	20	17	25	23	19	26	25	25	27	25	19	23	21	26	20	19	0	23	19	24
26	25	25	0	30	24	0	0	24	0	27	28	30	0	0	26	25	0	24	22	24	24	28	28	0	22	26	0	25	28	26	22	0	0	25	0	0	0	0	0	25	30	27	0	25	25	0	30	25	0
28	28	28	0	0	27	0	0	28	0	0	0	0	0	0	0	28	0	28	25	28	28	0	0	0	25	30	0	28	0	28	25	0	0	28	0	0	0	0	0	28	0	0	0	28	28	0	0	28	0
0	30	30	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	28	26	28	28	0	0	0	26	0	0	30	0	0	26	0	0	28	0	0	0	0	0	30	0	0	0	0	30	0	0	30	0
22	22	22	0	26	20	28	28	21	27	23	24	26	0	26	23	22	0	21	19	21	21	24	24	28	19	23	28	22	25	22	19	28	26	21	28	28	28	30	28	22	26	23	28	22	21	0	26	22	27
0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	28	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	28	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
