1785 1580 1863 1629 1847 1836 1838 1800 1730 1863 1857 1808 1853 1737 1752 1787 1836 1828 1789 1861 1832 1849 1780 1791 1766 1784 1778 1847 1861 1849 1809 1857 1859 1863 1856 1856 1855 1820 1859 1821 1803 1830 1815 1820 1586 1825 1812 1859 1856 1811

70

79 106 69 100 71 72 72 77 86 69 70 76 70 86 84 79 73 74 79 69 73 71 80 78 82 79 80 71 69 71 76 70 70 69 70 70 70 75 70 75 77 73 75 75 105 74 76 70 70 76

19 25 50 6

23289

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	58	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	29	0	143	0	0	0	174	152	219	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	34	0	60	80	0	0	0
258	97	0	0	99	0	0	0	0	0	0	0	0	0	0	0	126	0	240	0	0	85	271	249	316	0	279	0	33	0	0	31	30	12	0	34	40	0	21	0	0	0	140	131	0	157	177	0	36	0
452	291	194	0	293	0	125	0	0	127	90	0	81	0	0	0	320	0	434	180	122	279	465	443	510	0	473	25	227	80	0	225	224	206	105	228	234	0	215	0	0	0	334	325	0	351	371	135	230	0
159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	141	0	0	0	172	150	217	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	32	0	58	78	0	0	0
482	321	224	30	323	0	155	0	0	157	120	0	111	0	0	0	350	0	464	210	152	309	495	473	540	0	503	55	257	110	0	255	254	236	135	258	264	0	245	0	0	0	364	355	0	381	401	165	260	0
327	166	69	0	168	0	0	0	0	2	0	0	0	0	0	0	195	0	309	55	0	154	340	318	385	0	348	0	102	0	0	100	99	81	0	103	109	0	90	0	0	0	209	200	0	226	246	10	105	0
592	431	334	140	433	110	265	0	0	267	230	50	221	60	110	41	460	110	574	320	262	419	605	583	650	0	613	165	367	220	19	365	364	346	245	368	374	110	355	50	0	75	474	465	0	491	511	275	370	75
732	571	474	280	573	250	405	140	0	407	370	190	361	200	250	181	600	250	714	460	402	559	745	723	790	115	753	305	507	360	159	505	504	486	385	508	514	250	495	190	136	215	614	605	0	631	651	415	510	215
325	164	67	0	166	0	0	0	0	0	0	0	0	0	0	0	193	0	307	53	0	152	338	316	383	0	346	0	100	0	0	98	97	79	0	101	107	0	88	0	0	0	207	198	0	224	244	8	103	0
362	201	104	0	203	0	35	0	0	37	0	0	0	0	0	0	230	0	344	90	32	189	375	353	420	0	383	0	137	0	0	135	134	116	15	138	144	0	125	0	0	0	244	235	0	261	281	45	140	0
542	381	284	90	383	60	215	0	0	217	180	0	171	10	60	0	410	60	524	270	212	369	555	533	600	0	563	115	317	170	0	315	314	296	195	318	324	60	305	0	0	25	424	415	0	441	461	225	320	25
371	210	113	0	212	0	44	0	0	46	9	0	0	0	0	0	239	0	353	99	41	198	384	362	429	0	392	0	146	0	0	144	143	125	24	147	153	0	134	0	0	0	253	244	0	270	290	54	149	0
532	371	274	80	373	50	205	0	0	207	170	0	161	0	50	0	400	50	514	260	202	359	545	523	590	0	553	105	307	160	0	305	304	286	185	308	314	50	295	0	0	15	414	405	0	431	451	215	310	15
482	321	224	30	323	0	155	0	0	157	120	0	111	0	0	0	350	0	464	210	152	309	495	473	540	0	503	55	257	110	0	255	254	236	135	258	264	0	245	0	0	0	364	355	0	381	401	165	260	0
551	390	293	99	392	69	224	0	0	226	189	9	180	19	69	0	419	69	533	279	221	378	564	542	609	0	572	124	326	179	0	324	323	305	204	327	333	69	314	9	0	34	433	424	0	450	470	234	329	34
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	145	123	190	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	0	31	51	0	0	0
