1874 1860 1882 1791 1865 1873 1868 1883 1884 1866 1860 1478 1344 1883 1866 1854 1866 1859 1848 1882 1820 1873 1597 1835 1861 1806 1872 1796 1023 1881 1885 1886 1869 1830 1527 1852 926 1871 1885 1874 1875 1834 1885 1814 1849 1881 1888 1803 1855 1868 1869 1851 1878 1867 1584 1790 1876 1853 1879 1887 1851 1872 1866 1876 1830 1846 1833 1870 1870 1884 1880 1864 1877 1881 1869 1873 1878 1881 1877 1888 1857 1832 1865 1855 1856 1716 1871 1885 1861 1587 1884 1868 1856 1587 1876 1884 1888 1883 1873 1880 1867 1884 1304 1872 1877 1880 1855 1886 1866 1878 1868 1865 1846 1885 1832 1883 1889 1858 1882 1830 1868 1876 1888 1869 1787 1885 1876 1879 1879 1861 1581 1866 1883 1883 1861 1871 1857 1869 1860 1857 1883 1801 1886 1879 1879 1883 1830 1849 1848 1880 1883 1888 1850 1859 1882 1859 1864 1883 1882 1863 1879 1881 1878 1877 1877 1868 1882 1880 1793 1797 1868 1877 1886 1578 1854 1879 1882 1786 1888 1883 1876 1775 1875 1883 1862 1885 1774 1849 1882 1860 1860 1864 1874 1862 1813 1893 1854 1874 1850 1860

93

14 15 14 17 15 14 15 14 14 15 15 25 29 14 15 15 15 15 15 14 16 14 22 15 15 16 14 17 38 14 14 14 15 16 24 15 41 14 14 14 14 16 14 16 15 14 14 16 15 15 15 15 14 15 22 17 14 15 14 14 15 14 15 14 16 15 16 14 14 14 14 15 14 14 15 14 14 14 14 14 15 16 15 15 15 19 14 14 15 22 14 15 15 22 14 14 14 14 14 14 15 14 30 14 14 14 15 14 15 14 15 15 15 14 16 14 14 15 14 16 15 14 14 15 17 14 14 14 14 15 23 15 14 14 15 14 15 15 15 15 14 16 14 14 14 14 16 15 15 14 14 14 15 15 14 15 15 14 14 15 14 14 14 14 14 15 14 14 17 17 15 14 14 23 15 14 14 17 14 14 14 17 14 14 15 14 17 15 14 15 15 15 14 15 16 14 15 14 15 15

9.998744438172611 74.99598433579287 5.992413560556932 8.991671638925974

86997.0

0	27	24	28	26	19	0	27	24	27	0	24	25	0	25	0	27	22	21	20	0	22	19	25	28	0	0	28	24	23	23	23	22	28	26	0	28	23	23	23	24	25	27	22	27	26	22	22	26	28	25	0	28	24	25	24	30	20	30	23	27	23	27	0	28	0	23	25	23	23	0	0	28	22	30	23	27	22	0	23	21	25	30	28	27	20	23	21	23	22	0	25	26	22	27	28	20	21	0	19	27	28	25	0	24	23	26	21	25	28	23	25	27	28	20	28	0	28	22	22	20	0	0	25	22	20	24	23	28	19	26	20	25	27	30	25	20	27	28	24	0	25	0	20	22	25	23	27	27	0	20	0	28	28	20	23	20	27	28	25	26	24	27	27	28	21	23	25	25	20	23	21	28	22	23	25	25	0	27	30	25	27	27	27	28	23	24	23	27	27	23	27	25	22	27	0	20	27	23	20
0	0	27	0	28	22	0	30	26	0	0	26	28	0	27	0	30	24	23	22	0	25	22	27	0	0	0	0	27	26	26	25	24	0	28	0	0	26	25	25	27	28	0	25	0	28	25	24	28	0	28	0	0	26	28	27	0	23	0	25	30	26	30	0	0	0	26	28	26	25	0	0	0	25	0	26	30	25	0	25	24	28	0	0	30	22	26	23	26	24	0	28	28	25	0	0	22	23	0	22	0	0	28	0	27	26	28	23	28	0	25	28	0	0	22	0	0	0	24	25	22	0	0	28	25	23	27	26	0	22	28	22	28	28	0	27	22	0	0	27	0	28	0	22	24	28	25	30	0	0	22	0	0	0	22	26	22	30	0	27	28	27	30	30	0	23	25	28	28	23	26	24	0	24	25	27	28	0	30	0	27	0	28	30	0	25	27	25	30	30	26	0	28	24	0	0	22	30	26	22
0	0	0	0	0	24	0	0	28	0	0	28	0	0	0	0	0	27	26	25	0	28	24	0	0	0	0	0	0	28	28	28	27	0	0	0	0	28	28	28	30	0	0	28	0	0	28	27	0	0	0	0	0	28	0	30	0	25	0	28	0	28	0	0	0	0	28	0	28	28	0	0	0	28	0	28	0	27	0	28	26	0	0	0	0	25	28	26	28	27	0	0	0	27	0	0	25	26	0	24	0	0	0	0	30	28	0	26	0	0	28	0	0	0	25	0	0	0	27	28	25	0	0	0	28	26	28	28	0	24	0	25	0	0	0	0	25	0	0	28	0	0	0	25	27	0	28	0	0	0	24	0	0	0	25	28	25	0	0	0	0	0	0	0	0	26	28	0	0	26	28	26	0	27	28	0	0	0	0	0	0	0	0	0	0	28	30	28	0	0	28	0	0	27	0	0	25	0	28	25
0	28	25	0	27	20	0	28	25	28	0	25	26	0	26	0	28	23	22	21	0	23	20	26	30	0	0	28	26	24	25	24	23	30	27	0	0	24	24	24	25	26	28	23	28	28	23	23	27	28	27	0	30	25	26	25	0	21	0	24	28	24	28	0	30	0	24	26	25	24	0	0	28	24	0	24	28	23	0	24	22	27	0	30	28	21	24	22	25	23	0	27	27	23	28	0	21	22	0	20	28	30	26	0	25	24	28	22	26	28	24	26	28	0	21	28	0	28	23	23	21	0	0	26	23	21	25	24	0	20	27	21	26	28	0	26	21	28	30	25	0	26	0	21	23	27	24	28	28	0	21	0	28	28	21	25	21	28	28	26	28	26	28	28	30	22	24	26	26	21	25	22	0	23	24	26	26	0	28	0	26	28	28	28	30	24	25	24	28	28	25	28	26	23	28	0	21	28	24	21
0	0	28	0	0	23	0	0	28	0	0	28	30	0	28	0	0	25	24	24	0	26	23	28	0	0	0	0	28	27	28	27	26	0	0	0	0	27	27	27	28	28	0	26	0	0	26	26	0	0	30	0	0	28	30	28	0	24	0	27	0	27	0	0	0	0	27	28	28	27	0	0	0	27	0	27	0	26	0	27	25	30	0	0	0	24	27	25	28	26	0	30	0	26	0	0	23	25	0	23	0	0	28	0	28	27	0	25	28	0	27	30	0	0	24	0	0	0	26	27	24	0	0	28	26	24	28	28	0	23	0	24	28	0	0	28	23	0	0	28	0	28	0	24	26	30	27	0	0	0	23	0	0	0	24	28	23	0	0	28	0	28	0	0	0	24	27	28	28	24	28	25	0	25	27	28	28	0	0	0	28	0	0	0	0	27	28	27	0	0	28	0	28	26	0	0	24	0	27	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	22	20	23	21	15	0	22	19	22	26	19	20	28	20	27	22	17	16	16	25	18	15	20	23	0	28	23	20	19	19	18	17	23	21	28	23	18	18	18	19	20	22	18	22	21	18	18	21	23	21	25	23	19	20	19	24	16	24	18	21	19	22	25	23	26	19	20	19	18	25	26	23	18	24	19	22	18	25	18	17	21	24	23	22	16	18	17	19	17	26	21	21	18	22	24	16	17	28	15	22	23	20	0	19	19	21	17	20	22	18	20	22	23	16	23	28	23	17	18	16	28	0	20	18	16	19	19	24	15	21	16	20	21	24	20	16	22	23	19	28	20	27	16	17	21	18	22	22	0	16	25	23	23	16	19	16	21	23	20	21	20	22	22	23	16	18	20	20	16	19	17	24	17	18	20	20	0	22	24	20	22	21	22	23	18	19	18	22	22	19	22	20	17	22	27	16	22	19	16
0	0	27	0	28	22	0	0	26	0	0	26	28	0	27	0	0	24	23	22	0	25	22	27	0	0	0	0	27	26	26	25	24	0	28	0	0	26	26	25	27	28	0	25	0	28	25	25	28	0	28	0	0	26	28	27	0	23	0	25	30	26	0	0	0	0	26	28	26	26	0	0	0	25	0	26	30	25	0	25	24	28	0	0	30	22	26	23	26	24	0	28	28	25	0	0	22	23	0	22	0	0	28	0	27	26	28	24	28	0	26	28	0	0	23	0	0	0	24	25	23	0	0	28	25	23	27	26	0	22	28	22	28	30	0	27	22	0	0	27	0	28	0	22	24	28	25	30	0	0	22	0	0	0	22	26	22	30	0	27	30	27	30	0	0	23	25	28	28	23	26	24	0	24	25	27	28	0	0	0	27	0	30	30	0	25	27	25	0	30	26	0	28	24	0	0	22	0	26	22
0	0	0	0	0	25	0	0	0	0	0	30	0	0	0	0	0	28	26	26	0	28	25	0	0	0	0	0	0	30	30	28	28	0	0	0	0	28	28	28	0	0	0	28	0	0	28	28	0	0	0	0	0	0	0	0	0	26	0	28	0	28	0	0	0	0	30	0	30	28	0	0	0	28	0	30	0	28	0	28	27	0	0	0	0	26	28	27	30	28	0	0	0	28	0	0	25	27	0	25	0	0	0	0	0	30	0	27	0	0	28	0	0	0	26	0	0	0	28	28	26	0	0	0	28	26	0	30	0	25	0	26	0	0	0	0	25	0	0	0	0	0	0	26	28	0	28	0	0	0	25	0	0	0	26	30	25	0	0	0	0	0	0	0	0	26	28	0	0	26	30	27	0	28	28	0	0	0	0	0	0	0	0	0	0	28	0	28	0	0	30	0	0	28	0	0	26	0	30	25
0	0	27	0	28	22	0	30	26	0	0	26	28	0	27	0	30	24	23	22	0	25	22	27	0	0	0	0	27	26	26	25	24	0	28	0	0	26	25	25	27	28	0	25	0	28	25	24	28	0	28	0	0	26	28	27	0	23	0	25	30	26	30	0	0	0	26	28	26	25	0	0	0	25	0	26	30	25	0	25	24	28	0	0	30	22	26	23	26	24	0	28	28	25	0	0	22	23	0	22	0	0	28	0	27	26	28	23	28	0	25	28	0	0	22	0	0	0	24	25	22	0	0	28	25	23	27	26	0	22	28	22	28	28	0	27	22	0	0	27	0	28	0	22	24	28	25	30	0	0	22	0	0	0	22	26	22	30	0	27	28	27	30	30	0	23	25	28	28	23	26	24	0	24	25	27	28	0	30	0	27	0	28	30	0	25	27	25	30	30	26	0	28	24	0	0	22	30	26	22
