1125 1813 1832 1829 1832 1811 1828 1839 1775 1840 1837 1849 1829 1831 1844 1844 1831 1830 1849 1820 1834 1833 1837 1801 1838 1828 1765 1842 1851 1842 1839 1842 1851 1840 1845 1842 1804 1839 1843 1784 1849 1821 1841 1823 1848 1820 1825 1847 1803 1826 1839 1839 1775 1732 1824 1818 1830 1847 1271 1713 1437 1837 1837 1239 1837 1846 1761 1846 1830 1777 1840 1715 1832 1852 1027 1837 1845 1826 1837 1804 1714 1838 1278 1783 1709 1822 1844 1845 1165 1457 1279 1846 1844 1850 1832 1704 1822 1822 1836 1847 1266 1836 1839 1824 1841 1830 1722 1813 1840 1847 1837 1846 1845 1842 1851 1837 1849 1823 1824 1842 1822 1837 1829 1822 1816 1852 1531 1790 1829 1844 1822 1835 1337 1836 1821 1848 1837 1842 1783 1844 1844 1820 1842 1825 1822 1842 1829 1769 1844 1502 1839 1796 1840 1838 1826 1769 1822 1764 1843 1838 1830 1837 1842 1846 1839 1850 1852 1837 1817 1793 1735 1813 1840 1418 1845 1786 1815 1845 1821 1826 1836 1674 1818 1797 1834 1843 1818 1836 1841 1825 1842 1230 1825 1841 1855 1797 1849 1814 1850 1809

93

28 13 12 12 12 13 12 12 13 12 12 12 12 12 12 12 12 12 12 12 12 12 12 13 12 12 14 12 12 12 12 12 12 12 12 12 13 12 12 13 12 12 12 12 12 12 12 12 13 12 12 12 13 14 12 12 12 12 24 15 21 12 12 25 12 12 14 12 12 13 12 15 12 12 30 12 12 12 12 13 15 12 24 13 15 12 12 12 27 20 24 12 12 12 12 15 12 12 12 12 24 12 12 12 12 12 15 13 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 13 12 19 13 12 12 12 12 23 12 12 12 12 12 13 12 12 12 12 12 12 12 12 14 12 19 12 13 12 12 12 14 12 14 12 12 12 12 12 12 12 12 12 12 12 13 14 13 12 21 12 13 13 12 12 12 12 16 12 13 12 12 12 12 12 12 12 25 12 12 12 13 12 13 12 13

9.99608336538165 75.00966411980735 5.993152874862555 8.993376534674534

87998.0

0	26	24	27	26	27	28	20	23	24	19	21	24	24	24	22	24	26	24	26	19	26	25	20	27	20	25	19	20	22	25	22	24	25	27	23	20	28	18	0	20	21	28	23	20	27	19	21	21	21	20	20	17	20	25	26	20	21	23	21	26	20	26	21	20	0	25	22	20	19	20	0	26	17	22	24	20	23	24	27	19	27	27	19	23	24	22	24	18	20	0	26	28	24	0	24	20	22	20	20	22	28	18	19	19	0	22	24	19	20	25	24	26	20	24	25	28	19	18	21	21	23	25	21	24	24	0	24	27	24	20	0	20	24	24	24	22	23	18	28	20	21	20	17	23	20	25	27	23	24	20	17	25	25	19	20	27	24	20	24	27	21	22	19	17	24	27	24	21	19	21	19	22	18	27	21	20	28	21	27	20	19	24	18	22	19	24	20	25	28	22	18	28	23	0	20	25	19	25	20
0	0	28	0	30	0	0	24	27	28	23	25	28	28	28	26	28	30	28	30	23	30	30	24	0	23	30	23	23	26	30	26	28	28	0	27	24	0	21	0	24	25	0	27	24	0	23	24	24	25	24	24	21	24	28	0	24	25	27	24	30	24	30	25	24	0	28	26	24	23	23	0	30	21	26	28	24	28	28	0	23	0	0	23	27	28	26	28	22	24	0	30	0	28	0	28	24	26	24	24	26	0	21	23	22	0	26	28	22	24	28	28	0	24	28	30	0	22	22	25	25	27	30	25	28	28	0	28	0	28	24	0	24	28	28	28	26	27	21	0	24	24	24	21	27	24	28	0	27	28	23	20	28	28	23	24	0	28	24	28	0	24	26	23	20	28	0	28	25	23	25	23	26	21	0	25	24	0	25	0	24	22	28	22	26	23	28	24	28	0	26	21	0	27	0	23	28	23	30	24
0	0	0	0	0	0	0	26	28	0	25	27	0	0	0	28	0	0	0	0	25	0	0	26	0	25	0	25	25	28	0	28	0	0	0	28	26	0	23	0	26	27	0	28	26	0	24	26	26	27	26	26	22	26	0	0	26	27	28	26	0	26	0	27	26	0	0	28	26	25	25	0	0	22	28	0	26	30	0	0	25	0	0	25	28	30	28	0	23	26	0	0	0	0	0	0	26	28	26	26	28	0	23	25	24	0	28	0	24	26	0	0	0	26	0	0	0	24	24	27	27	28	0	27	0	0	0	0	0	0	26	0	26	0	30	0	28	28	23	0	26	26	26	22	28	26	0	0	28	0	25	22	0	0	25	26	0	0	26	0	0	26	28	25	22	0	0	0	27	25	27	25	28	23	0	27	26	0	27	0	26	24	30	24	28	25	0	26	0	0	28	23	0	28	0	25	0	25	0	26
0	28	27	0	28	0	0	23	26	27	22	23	27	27	27	24	27	28	27	28	22	28	28	23	30	22	28	22	22	25	28	25	27	27	0	25	23	0	20	0	23	24	0	26	23	30	21	23	23	24	23	23	20	23	28	30	23	24	25	23	28	23	28	24	23	0	28	24	23	22	22	0	28	20	25	27	23	26	27	30	22	0	30	22	26	26	25	27	20	23	0	28	0	27	0	27	23	25	23	23	25	0	20	22	21	0	25	27	21	23	28	27	28	23	27	28	0	21	21	24	23	25	28	24	27	27	0	27	0	27	23	0	23	27	26	27	25	26	20	0	23	23	23	20	26	23	28	30	26	27	22	19	27	28	22	23	30	27	23	27	30	23	25	22	19	27	0	27	23	22	23	21	25	20	30	24	23	0	23	0	23	21	26	21	25	22	27	23	28	0	25	20	0	26	0	22	27	22	28	23
0	0	28	0	0	0	0	24	27	28	23	25	28	28	28	26	28	30	28	30	23	0	30	24	0	23	30	23	23	26	30	26	28	28	0	27	24	0	21	0	24	25	0	27	24	0	23	24	24	25	24	24	21	24	28	0	24	25	27	24	30	24	30	25	24	0	28	26	24	23	23	0	30	21	26	28	24	28	28	0	23	0	0	23	27	28	26	28	22	24	0	0	0	28	0	28	24	26	24	24	26	0	21	23	22	0	26	28	22	24	28	28	0	24	28	30	0	22	22	25	25	27	30	25	28	28	0	28	0	28	24	0	24	28	28	28	26	27	21	0	24	24	24	21	27	24	28	0	27	28	23	21	28	28	23	24	0	28	24	28	0	24	26	23	20	28	0	28	25	23	25	23	26	21	0	25	24	0	25	0	24	22	28	22	26	23	28	24	28	0	26	21	0	27	0	23	28	23	30	24
0	28	26	30	28	0	0	22	25	27	21	23	27	27	27	24	27	28	27	28	21	28	28	23	28	22	28	22	22	24	28	25	27	27	0	25	23	0	20	0	22	23	0	25	22	28	21	23	23	24	23	23	19	22	27	28	22	23	25	23	28	23	28	23	22	0	28	24	22	21	22	0	28	19	25	27	22	26	27	28	21	0	28	21	25	26	25	27	20	23	0	28	0	27	0	27	22	24	23	23	24	0	20	21	21	0	24	27	21	22	27	27	28	23	27	28	0	21	20	23	23	25	28	24	27	27	0	27	30	27	22	0	22	27	26	27	25	25	20	0	22	23	23	19	25	23	27	28	25	27	22	19	27	27	21	22	28	27	23	27	28	23	24	21	19	27	0	27	23	22	23	21	24	20	28	23	23	0	23	30	23	21	26	20	24	21	26	23	27	0	25	20	0	25	0	22	27	21	28	22
0	28	26	28	28	30	0	22	25	26	21	23	26	26	26	24	26	28	26	28	21	28	28	22	28	21	27	21	22	24	27	24	26	27	30	25	22	0	19	0	22	23	0	25	22	28	21	22	22	23	22	22	19	22	27	28	22	23	25	22	28	22	28	23	22	0	27	24	22	21	21	0	28	19	24	26	22	25	26	28	21	30	28	21	25	25	24	26	20	22	0	28	0	26	0	26	22	24	22	22	24	0	19	21	20	0	24	26	20	22	27	26	28	22	26	27	0	21	20	23	23	24	27	23	26	26	0	26	28	26	22	0	22	26	26	26	24	25	19	0	22	22	22	19	25	22	27	28	25	26	21	19	27	27	21	22	28	26	22	26	28	22	24	21	19	26	30	26	23	21	23	21	24	20	28	23	22	0	23	28	22	20	26	20	24	21	26	22	27	0	24	19	0	25	0	21	27	21	27	22
0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	28	0	28	28	0	0	0	0	0	0	0	0	0	27	0	30	0	0	0	0	0	28	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	28	28	0	0	26	0	0	30	0	0	0	28	0	0	28	0	0	0	0	27	0	0	0	0	0	0	0	30	0	0	0	0	0	27	28	28	0	0	0	28	0	0	0	0	0	0	0	0	28	27	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	27	0	0	0	0	26	0	0	0	0	0	0	28	26	0	0	28	0	0	0	0	0	0	0	0	28	26	0	0	0	0	28	0	28	0	27	0	0	0	0	0	0	0	28	0	27	0	28	0	0	0	0	0	27	0	0	0	28	0	28	0	0
0	0	0	0	0	0	0	27	0	0	26	27	0	0	0	28	0	0	0	0	26	0	0	27	0	26	0	26	26	28	0	28	0	0	0	30	27	0	24	0	27	28	0	0	27	0	25	27	27	28	27	27	23	27	0	0	27	28	30	27	0	27	0	28	27	0	0	28	27	26	26	0	0	23	28	0	27	0	0	0	26	0	0	25	30	0	28	0	24	27	0	0	0	0	0	0	27	28	27	27	28	0	24	25	25	0	28	0	25	27	0	0	0	27	0	0	0	25	24	28	27	30	0	28	0	0	0	0	0	0	27	0	27	0	0	0	28	30	24	0	27	27	27	23	0	27	0	0	0	0	26	23	0	0	26	27	0	0	27	0	0	27	28	26	23	0	0	0	27	26	28	25	28	24	0	28	27	0	27	0	27	25	0	24	28	26	0	27	0	0	28	24	0	0	0	26	0	26	0	27
0	0	28	0	0	0	0	25	28	0	24	26	0	30	0	27	0	0	0	0	24	0	0	26	0	25	0	24	25	27	0	28	0	0	0	28	26	0	22	0	25	26	0	28	25	0	24	26	26	27	25	25	22	25	0	0	25	26	28	26	0	25	0	26	25	0	0	27	25	24	25	0	0	22	28	30	25	28	30	0	24	0	0	24	28	28	28	0	23	25	0	0	0	0	0	30	25	27	26	25	27	0	22	24	23	0	27	0	23	25	0	0	0	25	0	0	0	24	23	26	26	28	0	27	0	0	0	30	0	0	25	0	25	30	28	0	28	28	22	0	25	26	26	22	28	26	0	0	28	30	25	22	0	0	24	25	0	0	26	0	0	26	28	24	22	0	0	30	26	24	26	24	28	23	0	26	26	0	26	0	26	23	28	23	27	24	30	26	0	0	28	22	0	28	0	25	0	24	0	25
