1883 1830 1868 1859 1870 1880 1859 1861 1875 1860 1733 1413 1871 1872 1861 1886 1870 1847 1884 1832 1887 1882 1870 1868 1867 1845 1855 1882 1859 1880 1862 1864 1874 1857 1776 1798 1882 1839 1869 1881 1535 1845 1871 1875 1852 1860 1857 1862 1873 1873 1822 1539 1877 1857 1871 1843 1877 1882 1864 1871 1863 1879 1885 1860 1858 1881 1782 1780 1877 1868 1869 1863 1861 1865 1876 1864 1826 1830 1858 1852 1869 1866 1863 1879 1860 1869 1883 1863 1825 1878 1866 1869 1859 1881 1882 1881 1853 1867 1866 1859 1871 1678 1776 1857 1843 1870 1876 1869 1394 1773 1869 1882 1848 1874 1876 1830 1821 1860 1859 1880 1878 1860 1881 1859 1862 1878 1684 1800 1860 1881 1878 1868 1860 1877 1780 950 1394 1878 1862 1862 1847 1863 1776 1845 1863 1862 1862 1872 1857 1879 1858 1877 1879 1866 1543 1881 1870 1865 1875 1875 1789 1874 1877 1878 1867 1884 1879 1863 1877 1863 1878 1876 1658 1378 1866 1839 1872 1872 1783 1867 1888 1837 1866 1815 1859 1883 1866 1850 1871 1871 1882 1845 1876 1354 1882 1883 1862 1861 1871 1874

93

13 15 14 14 14 13 14 14 14 14 17 26 14 14 14 13 14 14 13 15 13 13 14 14 14 14 14 13 14 13 14 14 14 14 16 16 13 15 14 13 23 14 14 14 14 14 14 14 14 14 15 23 14 14 14 14 14 13 14 14 14 14 13 14 14 13 16 16 14 14 14 14 14 14 14 14 15 15 14 14 14 14 14 14 14 14 13 14 15 14 14 14 14 13 13 13 14 14 14 14 14 19 16 14 14 14 14 14 26 16 14 13 14 14 14 15 15 14 14 13 14 14 13 14 14 14 19 16 14 13 14 14 14 14 16 38 26 14 14 14 14 14 16 14 14 14 14 14 14 14 14 14 14 14 22 13 14 14 14 14 16 14 14 14 14 13 13 14 14 14 14 14 19 27 14 15 14 14 16 14 13 15 14 15 14 13 14 14 14 14 13 14 14 27 13 13 14 14 14 14

10.003021541534293 74.99747874894827 5.994728432665453 8.99788170239421

89334.0

0	0	28	0	0	28	0	24	0	26	27	28	27	26	26	25	0	0	24	28	24	26	28	28	0	0	0	28	0	26	24	0	0	0	0	28	27	28	30	27	0	0	25	0	28	26	0	0	0	24	0	0	28	0	0	0	0	27	0	0	0	0	24	26	0	28	24	0	0	0	26	0	0	0	0	0	0	0	0	28	28	28	0	28	25	28	25	30	30	0	28	28	27	24	0	0	0	0	0	27	0	28	28	28	28	0	24	26	0	28	0	0	27	0	26	0	27	25	26	30	0	0	0	28	0	0	28	27	28	28	24	0	0	28	28	0	0	28	28	30	0	24	0	26	24	0	0	28	24	0	24	28	24	0	28	0	0	28	28	28	0	26	28	28	0	27	28	0	0	0	30	28	28	0	28	28	28	0	28	0	0	0	25	0	28	0	28	0	24	25	0	24	0	28	27	0	28	0	0	0
0	0	28	0	0	28	0	24	0	26	27	28	27	26	26	25	0	0	24	28	24	26	28	28	0	0	0	28	0	26	24	0	0	0	0	28	27	28	30	27	0	0	25	0	28	26	0	0	0	24	0	0	28	0	0	0	0	27	0	0	0	0	24	26	0	28	24	0	0	0	26	0	0	0	0	0	0	0	0	28	28	28	0	28	25	28	25	30	30	0	28	28	27	24	0	0	0	0	0	27	0	28	28	28	28	0	24	26	0	28	0	0	27	0	26	0	27	25	26	30	0	0	0	28	0	0	28	27	28	28	24	0	0	28	28	0	0	28	28	30	0	24	0	26	24	0	0	28	24	0	24	28	24	0	28	0	0	28	28	28	0	26	28	28	0	27	28	0	0	0	30	28	28	0	28	28	28	0	28	0	0	0	25	0	28	0	28	0	24	25	0	24	0	28	27	0	28	0	0	0
0	0	0	0	0	0	0	26	0	28	28	30	28	28	28	28	0	0	26	30	26	28	30	0	0	0	0	30	0	28	26	0	0	0	0	0	30	30	0	30	0	0	27	0	0	28	0	0	0	26	0	0	0	0	0	0	0	30	0	0	0	0	26	28	0	0	26	0	0	0	28	0	0	0	0	0	0	0	0	30	0	30	0	30	27	0	28	0	0	0	30	0	28	26	0	0	0	0	0	28	0	30	30	0	30	0	26	28	0	0	0	0	30	0	28	0	28	27	28	0	0	0	0	0	0	0	30	30	0	30	26	0	0	30	0	0	0	30	30	0	0	26	0	28	26	0	0	0	26	0	25	30	26	0	0	0	0	30	30	0	0	28	0	30	0	30	30	0	0	0	0	0	30	0	30	0	30	0	0	0	0	0	27	0	0	0	0	0	26	27	0	26	0	30	30	0	0	0	0	0
26	26	24	0	26	24	30	20	27	22	23	23	22	22	22	21	27	27	21	23	20	22	23	24	28	27	28	23	28	21	20	28	28	0	0	25	23	23	25	23	30	0	21	26	24	22	0	28	28	20	28	28	24	28	0	0	27	23	26	0	0	28	20	22	28	24	20	27	28	28	22	0	28	0	28	27	28	0	28	23	24	23	0	24	21	24	21	25	25	0	23	24	23	20	28	28	27	0	0	22	27	23	24	24	23	28	20	22	0	25	0	28	23	28	22	27	23	21	22	25	28	27	28	24	30	28	24	23	24	23	20	0	28	23	24	28	0	23	23	25	28	20	26	22	20	28	28	24	20	0	20	24	20	0	24	27	27	23	23	24	28	22	25	23	28	23	23	28	28	28	25	25	24	0	23	24	24	0	24	0	0	28	21	27	25	26	25	28	20	21	26	20	27	23	23	28	24	27	26	26
30	30	28	0	0	28	0	24	0	26	27	27	26	26	26	25	0	0	24	27	24	26	27	28	0	0	0	27	0	25	24	0	0	0	0	28	27	27	28	27	0	0	25	0	28	25	0	0	0	23	0	0	28	0	0	0	0	27	0	0	0	0	24	26	0	28	24	0	0	0	26	0	0	0	0	0	0	0	0	27	28	27	0	28	25	28	25	28	28	0	27	28	27	24	0	0	0	0	0	26	0	27	28	28	27	0	23	26	0	28	0	0	27	0	26	0	27	25	26	28	0	0	0	28	0	0	28	27	28	27	24	0	0	27	28	0	0	27	27	28	0	24	30	26	24	0	0	28	24	0	23	28	24	0	28	0	0	27	27	28	0	26	28	27	0	27	27	0	0	0	30	28	28	0	27	28	28	0	28	0	0	0	24	0	28	30	28	0	24	25	30	23	0	27	27	0	28	0	0	0
0	0	30	0	0	0	0	26	0	28	28	30	28	28	28	27	0	0	26	30	26	28	30	0	0	0	0	30	0	27	26	0	0	0	0	0	28	28	0	28	0	0	27	0	0	28	0	0	0	26	0	0	0	0	0	0	0	28	0	0	0	0	26	28	0	0	26	0	0	0	28	0	0	0	0	0	0	0	0	28	0	30	0	30	27	0	27	0	0	0	30	0	28	26	0	0	0	0	0	28	0	30	30	30	30	0	25	28	0	0	0	0	28	0	28	0	28	27	28	0	0	0	0	0	0	0	30	28	0	30	26	0	0	28	30	0	0	30	30	0	0	26	0	28	26	0	0	0	26	0	25	30	26	0	0	0	0	30	30	0	0	28	0	30	0	28	30	0	0	0	0	0	30	0	30	0	30	0	0	0	0	0	26	0	0	0	0	0	26	27	0	25	0	30	28	0	0	0	0	0
26	26	24	0	26	24	0	21	27	22	23	24	23	22	22	22	28	27	21	24	21	22	24	24	28	28	30	24	28	22	20	28	28	0	0	25	24	24	25	24	0	0	22	26	25	22	0	28	28	20	28	28	24	28	0	0	27	24	26	0	0	28	21	22	30	24	21	28	28	28	22	0	28	0	28	28	28	0	28	24	24	24	0	24	22	24	22	26	25	0	24	24	23	20	30	28	28	0	0	23	27	24	24	24	24	30	20	22	0	25	0	28	24	28	23	28	23	21	23	25	28	27	28	25	0	28	24	24	24	24	21	0	28	24	24	28	0	24	24	26	28	21	26	22	21	28	28	24	21	0	20	24	20	0	24	27	27	24	24	25	28	22	25	24	28	24	24	28	28	28	26	25	24	0	24	24	24	0	24	0	0	28	21	28	25	26	25	28	20	21	26	20	28	24	24	28	25	27	26	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	28	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	28	0	0	0	0	0	0	0	0
28	28	26	0	28	27	0	23	0	24	25	26	25	25	24	24	0	0	23	26	23	25	26	27	0	0	0	26	0	24	22	0	0	0	0	28	26	26	28	26	0	0	24	28	27	24	0	0	0	22	0	0	27	0	0	0	30	26	28	0	0	0	23	25	0	27	23	0	0	0	25	0	0	0	0	0	0	0	0	26	27	26	0	26	24	27	24	28	28	0	26	27	26	22	0	0	0	0	0	25	30	26	26	26	26	0	22	24	0	27	0	0	26	0	25	0	26	23	25	28	0	30	0	27	0	0	26	26	27	26	23	0	0	26	26	0	0	26	26	28	0	23	28	24	23	0	0	27	23	0	22	26	22	0	27	30	30	26	26	27	0	25	28	26	0	26	26	0	0	0	28	28	26	0	26	27	26	0	27	0	0	0	23	0	28	28	28	0	22	23	28	22	0	26	26	0	27	0	28	28
0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	30	0	0	28	0	28	0	0	0	0	0	0	0	0	30	28	0	0	0	0	0	0	0	0	0	0	0	28	0	0	30	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	0	0	28	0	27	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	28	28	0	28	0	0	0	0	0	0	0	0
