1722 1741 1727 1721 1709 1829 1750 1677 1749 1721 1724 1723 1649 1749 1739 1671 1648 1746 1741 1651 1689 1721 1789 1675 1739 1723 1722 1719 1749 1720 1673 1702 1666 1738 1741 1750 1693 1701 1699 1740 1698 1741 1694 1733 1696 1701 1696 1677 1732 1685 1709 1695 1723 1738 1778 1778 1689 1722 1820 1699 1700 1741 1701 1720 1726 1748 1676 1697 1696 1754 1744 1741 1724 1672 1735 1771 1752 1737 1736 1721 1738 1692 1753 1695 1765 1725 1736 1738 1738 1696 1757 1721 1741 1728 1744 1689 1737 1727 1732 1666

52

32 31 32 32 33 27 31 34 31 32 32 32 36 31 32 35 36 31 31 36 34 32 29 35 32 32 32 32 31 32 35 33 35 32 31 31 34 33 33 31 33 31 34 32 34 33 34 34 32 34 33 34 32 32 30 30 34 32 28 33 33 31 33 32 32 31 35 34 34 31 31 31 32 35 32 30 31 32 32 32 32 34 31 34 30 32 32 32 32 34 31 32 31 32 31 34 32 32 32 35

9.99964529662248 8.000719244906437 59.00071820389567 22.99927867129739

42487.0

0	27	0	27	0	0	0	0	28	30	0	0	0	28	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28
0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	26	0	25	0	28	28	0	28	28	28	0	0	28	30	0	28	28	0	26	27	28	0	28	0	30	0	28	0	30	26	28	0	30	0	0	30	28	0	27	30	28	0	0	0	0	28	30	0	28	0	0	0	0	0	28	0	28	28	0	28	0	28	0	0	30	0	28	28	0	0	0	0	27	30	0	26	28	0	30	0	0	0	28	0	0	26	0	0	0	0	28	0	0	0	0	0	0	28	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	21	25	21	0	25	25	26	23	23	24	28	27	23	25	27	25	25	0	22	22	25	0	25	27	25	28	25	28	25	22	25	27	25	0	28	25	25	27	23	25	24	26	28	0	27	23	25	28	25	0	26	0	27	28	25	27	24	24	0	23	0	24	27	0	25	27	24	25	0	0	28	0	23	25	30	22	25	27	25	27	0	27	25	0	0	22	27	28	25	0	25	0	28	25	28	0	0	24	23
28	27	0	26	0	0	0	0	28	28	30	0	0	28	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	28	28	0	28	0	30	0	0	0	0	30	0	0	0	0	0	28	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	30	28
28	27	0	26	0	0	0	0	28	28	30	0	0	28	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	28	28	0	28	0	30	0	0	0	0	30	0	0	0	0	0	28	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	30	28
27	25	28	24	0	28	28	0	27	27	28	0	0	26	28	0	28	28	0	25	25	28	0	28	0	28	0	28	0	28	25	28	0	28	0	0	28	28	0	26	28	27	0	0	0	0	27	28	0	28	0	0	0	0	0	28	0	27	27	0	27	0	28	0	0	28	0	28	28	0	0	0	0	26	28	0	25	28	0	28	0	0	0	28	0	0	25	0	0	28	0	28	0	0	28	0	0	0	27	26
0	28	0	27	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28
0	28	0	27	0	0	0	0	30	0	0	0	0	30	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28
28	27	0	26	0	0	0	0	28	28	0	0	0	28	0	0	0	0	0	27	28	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	28	28	0	28	0	30	0	0	0	0	30	0	0	0	0	0	28	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	30	28
25	22	26	22	0	25	25	27	24	24	25	0	28	24	26	28	26	25	0	22	23	25	0	25	28	26	0	25	30	26	23	25	28	26	0	0	26	26	28	24	26	25	27	0	0	28	24	26	0	25	0	27	0	28	0	25	28	25	25	0	24	0	25	28	0	26	28	25	25	0	0	0	0	24	26	0	22	26	28	26	28	0	28	25	0	0	22	28	30	26	0	26	0	0	26	0	0	0	25	23
27	24	28	24	0	28	28	30	26	26	28	0	0	26	28	0	28	28	0	25	25	28	0	28	0	28	0	28	0	28	25	28	0	28	0	0	28	28	0	26	28	27	30	0	0	0	26	28	0	28	0	30	0	0	0	28	0	27	27	0	26	0	27	0	0	28	30	27	28	0	0	0	0	26	28	0	25	28	30	28	30	0	0	28	0	0	25	0	0	28	0	28	0	0	28	0	0	0	27	26
0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	30
28	26	0	25	0	30	30	0	28	28	30	0	0	28	0	0	30	30	0	26	27	30	0	30	0	0	0	30	0	30	26	30	0	30	0	0	0	30	0	28	30	28	0	0	0	0	28	0	0	30	0	0	0	0	0	30	0	28	28	0	28	0	28	0	0	30	0	28	30	0	0	0	0	28	30	0	26	30	0	30	0	0	0	30	0	0	26	0	0	0	0	30	0	0	0	0	0	0	28	27
26	24	28	23	0	27	27	28	26	26	27	0	30	26	28	0	28	27	0	24	25	27	0	27	30	28	0	27	0	28	24	27	30	28	0	0	28	28	0	25	28	26	28	0	0	30	26	28	0	27	0	30	0	0	0	27	30	27	26	0	26	0	27	30	0	28	30	27	27	0	0	0	0	26	28	0	24	28	30	28	30	0	0	27	0	0	24	30	0	28	0	28	0	0	28	0	0	0	27	25
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	0	30	0	27	27	30	0	30	0	0	0	30	0	0	27	30	0	0	0	0	0	30	0	28	0	28	0	0	0	0	28	0	0	30	0	0	0	0	0	30	0	28	28	0	28	0	30	0	0	0	0	28	30	0	0	0	0	28	0	0	27	0	0	0	0	0	0	30	0	0	27	0	0	0	0	0	0	0	0	0	0	0	28	28
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	0	0	0	27	27	0	0	30	0	0	0	0	0	0	27	30	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	30	0	28	28	0	28	0	30	0	0	0	0	30	0	0	0	0	0	28	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	28	28
22	20	23	19	28	22	22	24	21	21	22	27	24	21	23	25	23	22	0	20	20	22	28	22	25	23	27	22	26	23	20	22	25	23	0	27	23	23	25	21	23	22	24	27	28	25	21	23	27	22	28	24	0	25	27	22	25	22	22	28	21	28	22	25	0	23	24	22	22	28	0	27	28	21	23	27	20	23	24	23	24	0	25	22	28	0	20	25	26	23	0	23	28	27	23	27	0	0	22	21
0	30	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	0	30	0	27	27	0	0	30	0	0	0	0	0	0	27	30	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	30	0	28	28	0	28	0	30	0	0	0	0	30	30	0	0	0	0	28	0	0	27	0	0	0	0	0	0	30	0	0	27	0	0	0	0	0	0	0	0	0	0	0	28	28
24	21	25	21	30	24	24	26	23	23	24	28	27	23	25	27	25	25	0	22	22	25	0	24	27	25	28	25	28	25	22	24	27	25	0	28	25	25	27	23	25	24	26	28	0	27	23	25	28	25	0	26	0	27	28	24	27	24	24	0	23	0	24	27	0	25	27	24	25	0	0	28	0	23	25	30	22	25	27	25	27	0	27	25	0	0	22	27	28	25	0	25	0	28	25	28	0	0	24	23
28	27	0	26	0	0	0	0	28	28	30	0	0	28	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	28	28	0	28	0	30	0	0	0	0	30	0	0	0	0	0	28	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	30	28
27	24	28	24	0	28	28	30	26	26	27	0	30	26	28	0	28	28	0	24	25	28	0	28	0	28	0	28	0	28	25	28	30	28	0	0	28	28	0	26	28	27	30	0	0	0	26	28	0	28	0	30	0	0	0	28	0	27	27	0	26	0	27	0	0	28	30	27	28	0	0	0	0	26	28	0	24	28	30	28	30	0	0	28	0	0	24	0	0	28	0	28	0	0	28	0	0	0	27	26
28	26	0	25	0	28	28	0	28	28	28	0	0	28	30	0	30	28	0	26	27	30	0	28	0	0	0	30	0	30	26	28	0	30	0	0	30	30	0	27	30	28	0	0	0	0	28	30	0	30	0	0	0	0	0	28	0	28	28	0	28	0	28	0	0	30	0	28	28	0	0	0	0	27	30	0	26	30	0	30	0	0	0	28	0	0	26	0	0	0	0	30	0	0	0	0	0	0	28	27
25	22	26	22	0	25	25	27	24	24	25	30	28	24	26	28	25	25	0	22	23	25	0	25	28	26	0	25	30	26	23	25	28	26	0	30	26	25	28	24	26	25	27	0	0	28	24	26	30	25	0	27	0	28	30	25	28	25	25	0	24	0	25	28	0	26	27	25	25	0	0	30	0	24	26	0	22	25	27	26	28	0	28	25	0	0	22	28	30	26	0	25	0	0	26	0	0	0	25	23
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	0	30	0	27	27	0	0	30	0	0	0	0	0	0	27	30	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	30	0	28	28	0	28	0	30	0	0	0	0	30	30	0	0	0	0	28	0	0	27	0	0	0	0	0	0	30	0	0	27	0	0	0	0	0	0	0	0	0	0	0	28	28
25	22	26	22	0	26	26	28	24	24	25	0	28	24	26	28	26	26	0	23	23	26	0	26	28	26	0	26	0	26	23	26	28	26	0	0	26	26	28	24	26	25	28	0	0	28	24	26	0	26	0	28	0	28	0	26	28	25	25	0	24	0	25	28	0	26	28	25	26	0	0	0	0	24	26	0	23	26	28	26	28	0	28	26	0	0	23	28	30	26	0	26	0	0	26	0	0	0	25	24
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	30	30	0	27	27	30	0	30	0	0	0	30	0	0	27	30	0	0	0	0	0	30	0	28	0	28	0	0	0	0	28	0	0	30	0	0	0	0	0	30	0	28	28	0	28	0	28	0	0	0	0	28	30	0	0	0	0	28	0	0	27	30	0	0	0	0	0	30	0	0	27	0	0	0	0	30	0	0	0	0	0	0	28	28
0	30	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
28	27	0	26	0	0	0	0	28	28	30	0	0	28	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	28	28	0	28	0	30	0	0	0	0	30	0	0	0	0	0	28	0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	30	28
27	24	28	24	0	28	28	30	26	26	28	0	30	26	28	0	28	28	0	24	25	28	0	28	0	28	0	28	0	28	25	28	0	28	0	0	28	28	0	26	28	27	30	0	0	0	26	28	0	28	0	30	0	0	0	28	0	27	27	0	26	0	27	0	0	28	30	27	28	0	0	0	0	26	28	0	24	28	30	28	30	0	0	28	0	0	24	0	0	28	0	28	0	0	28	0	0	0	27	26
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	30	30	0	26	27	30	0	30	0	0	0	30	0	30	27	30	0	0	0	0	0	30	0	28	30	28	0	0	0	0	28	0	0	30	0	0	0	0	0	30	0	28	28	0	28	0	28	0	0	30	0	28	30	0	0	0	0	28	30	0	26	30	0	30	0	0	0	30	0	0	26	0	0	0	0	30	0	0	0	0	0	0	28	28
20	18	22	18	26	21	21	23	20	20	21	25	23	20	21	23	21	21	28	19	19	21	26	21	23	22	25	21	25	21	19	21	23	21	0	25	22	21	24	20	21	20	23	25	27	23	20	22	25	21	27	23	28	24	25	21	23	21	20	28	20	26	21	23	0	21	23	21	21	26	0	25	27	20	21	26	19	21	23	21	23	0	24	21	27	0	19	23	25	22	28	21	28	25	22	26	0	0	21	19
25	22	26	22	0	25	25	27	24	24	25	0	28	24	26	28	26	25	0	22	23	25	0	25	28	26	0	25	30	26	23	25	28	26	0	0	26	26	28	24	26	25	27	0	0	28	24	26	0	25	0	27	0	28	0	25	28	25	25	0	24	0	25	28	0	26	28	25	25	0	0	0	0	24	26	0	22	26	28	26	28	0	28	25	0	0	22	28	30	26	0	26	0	0	26	0	0	0	25	23
28	26	0	25	0	30	30	0	28	28	28	0	0	28	30	0	30	30	0	26	27	30	0	30	0	0	0	30	0	30	26	30	0	30	0	0	0	30	0	28	30	28	0	0	0	0	28	30	0	30	0	0	0	0	0	30	0	28	28	0	28	0	28	0	0	30	0	28	30	0	0	0	0	28	30	0	26	30	0	30	0	0	0	30	0	0	26	0	0	0	0	30	0	0	0	0	0	0	28	27
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	0	30	0	27	27	30	0	30	0	0	0	30	0	0	27	30	0	0	0	0	0	0	0	28	0	28	0	0	0	0	28	0	0	30	0	0	0	0	0	30	0	28	28	0	28	0	30	0	0	0	0	28	30	0	0	0	0	28	0	0	27	0	0	0	0	0	0	30	0	0	27	0	0	0	0	0	0	0	0	0	0	0	28	28
26	24	28	23	0	27	27	28	25	26	27	0	28	25	27	30	27	27	0	24	24	27	0	27	28	28	0	27	0	27	24	27	28	27	0	0	27	27	0	25	27	26	28	0	0	30	26	27	0	27	0	28	0	30	0	27	28	26	26	0	25	0	27	30	0	27	28	26	27	0	0	0	0	25	27	0	24	27	28	27	28	0	30	27	0	0	24	30	0	28	0	27	0	0	28	0	0	0	26	25
0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	30
28	26	0	26	0	30	30	0	28	28	30	0	0	28	0	0	30	30	0	27	27	30	0	30	0	0	0	30	0	0	27	30	0	0	0	0	0	30	0	28	0	28	0	0	0	0	28	0	0	30	0	0	0	0	0	30	0	28	28	0	28	0	28	0	0	0	0	28	30	0	0	0	0	28	0	0	27	30	0	0	0	0	0	30	0	0	27	0	0	0	0	30	0	0	0	0	0	0	28	28
0	27	0	27	0	0	0	0	28	30	0	0	0	28	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28
27	25	28	24	0	28	28	30	26	27	28	0	0	26	28	0	28	28	0	25	25	28	0	28	0	28	0	28	0	28	25	28	0	28	0	0	28	28	0	26	28	27	0	0	0	0	27	28	0	28	0	0	0	0	0	28	0	27	27	0	26	0	28	0	0	28	0	28	28	0	0	0	0	26	28	0	25	28	0	28	0	0	0	28	0	0	25	0	0	28	0	28	0	0	28	0	0	0	27	26
25	22	26	22	0	25	25	27	24	24	25	30	28	24	26	28	25	25	0	22	23	25	0	25	28	26	0	25	30	26	23	25	28	26	0	30	26	25	28	24	26	25	27	0	0	28	24	26	30	25	0	27	0	28	30	25	28	25	25	0	24	0	25	28	0	26	27	25	25	0	0	30	0	24	26	0	22	25	27	26	28	0	28	25	0	0	22	28	30	26	0	25	0	0	26	0	0	0	25	23
23	21	24	20	28	24	24	26	22	23	24	28	26	22	24	26	24	24	0	21	22	24	28	24	26	24	28	24	28	24	21	24	26	24	0	28	24	24	27	22	24	23	26	28	0	26	23	24	28	24	30	26	0	26	28	24	26	23	23	0	22	28	23	26	0	24	26	23	24	28	0	28	0	22	24	28	21	24	26	24	26	0	26	24	0	0	21	26	28	25	0	24	0	28	25	28	0	0	23	22
27	24	28	23	0	27	27	28	26	26	27	0	30	26	28	0	28	27	0	24	25	28	0	27	30	28	0	28	0	28	24	27	30	28	0	0	28	28	0	25	28	27	28	0	0	0	26	28	0	28	0	30	0	0	0	27	30	27	27	0	26	0	27	30	0	28	30	27	27	0	0	0	0	26	28	0	24	28	30	28	30	0	0	27	0	0	24	30	0	28	0	28	0	0	28	0	0	0	27	25
0	28	0	27	0	0	0	0	30	30	0	0	0	30	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28
28	26	0	25	0	30	30	0	28	28	28	0	0	28	30	0	30	30	0	26	27	30	0	30	0	0	0	30	0	30	26	30	0	30	0	0	0	30	0	28	30	28	0	0	0	0	28	0	0	30	0	0	0	0	0	30	0	28	28	0	28	0	28	0	0	30	0	28	30	0	0	0	0	28	30	0	26	30	0	30	0	0	0	30	0	0	26	0	0	0	0	30	0	0	0	0	0	0	28	27
