1422 1473 1569 1570 1653 1637 1674 1637 1574 1624 1388 1619 1622 1463 1609 1668 1654 1640 1650 1645 1484 1617 1593 1590 1593 1533 1476 1597 1481 1646 1623 1603 1591 1653 1497 1600 1666 1643 1652 1642 1635 1462 1568 1662 1631 1604 1430 1607 1639 1642 1614 1653 1615 1582 1603 1616 1484 1627 1635 1625 1570 1656 1660 1658 1589 1485 1473 1650 1646 1643 1594 1488 1645 1607 1601 1642 1613 1656 1494 1649 1645 1594 1630 1647 1510 1590 1556 1584 1643 1477 1665 1644 1607 1613 1608 1641 1601 1665 1629 1645 1582 1632 1605 1640 1611 1624 1598 1646 1613 1641 1664 1651 1491 1658 1643 1644 1650 1522 1462 1640 1443 1638 1591 1520 1532 1637 1640 1460 1591 1665 1574 1640 1434 1574 1642 1643 1648 1600 1570 1612 1668 1609 1639 1605 1333 1665 1509 1625 1605 1656

88

11 10 9 9 8 8 8 8 9 9 11 9 9 10 9 8 8 8 8 8 10 9 9 9 9 10 10 9 10 8 9 9 9 8 10 9 8 8 8 8 8 10 9 8 8 9 11 9 8 8 9 8 9 9 9 9 10 8 8 9 9 8 8 8 9 10 10 8 8 8 9 10 8 9 9 8 9 8 10 8 8 9 8 8 10 9 9 9 8 10 8 8 9 9 9 8 9 8 8 8 9 8 9 8 9 9 9 8 9 8 8 8 10 8 8 8 8 10 10 8 11 8 9 10 10 8 8 10 9 8 9 8 11 9 8 8 8 9 9 9 8 9 8 9 12 8 10 9 9 8

7.999043383028635 16.999009206121933 67.99966539227574 7.000072712233445

57263.0

0	27	28	25	25	26	21	30	0	30	25	22	30	0	27	26	26	30	0	0	28	25	27	25	28	26	25	0	26	0	30	28	22	21	28	28	25	26	0	28	25	0	26	26	0	25	0	25	0	28	24	30	22	27	0	22	25	26	24	28	0	22	22	25	26	0	22	24	28	0	24	28	27	28	28	25	28	21	21	28	27	28	24	25	25	0	0	0	0	26	28	25	24	0	0	25	28	28	28	28	26	0	21	27	26	21	28	0	25	0	27	0	22	26	30	0	24	27	0	30	27	28	26	27	0	22	28	28	30	27	24	25	24	25	22	28	0	22	23	28	27	25	28	26	25	0	25	28	0	26
0	0	0	28	28	30	24	0	0	0	28	25	0	0	0	28	28	0	0	0	0	28	30	28	0	28	28	0	28	0	0	0	25	24	0	0	28	28	0	0	28	0	28	28	0	28	0	28	0	0	27	0	25	0	0	25	28	28	27	0	0	25	25	28	28	0	25	28	0	0	28	0	0	0	0	28	0	24	24	0	0	0	27	28	28	0	0	0	0	28	0	28	27	0	0	28	0	0	0	0	28	0	24	0	28	24	0	0	28	0	0	0	25	28	0	0	27	0	0	0	30	0	28	0	0	25	0	0	0	0	27	28	28	28	25	0	0	25	26	0	0	28	0	28	28	0	28	0	0	28
0	27	0	25	25	27	22	0	0	0	25	22	0	0	28	26	26	0	0	0	28	26	27	26	30	26	26	0	26	0	0	0	23	22	30	30	25	26	0	30	26	0	26	27	0	26	0	26	0	0	24	0	22	28	0	22	25	27	25	30	0	22	23	25	26	0	22	25	28	0	25	0	28	28	30	25	28	22	22	0	27	28	24	25	26	0	0	0	0	27	28	25	25	0	0	26	0	28	30	28	27	0	22	28	26	22	30	0	26	0	28	0	22	26	0	0	25	28	0	0	27	28	26	27	0	23	30	30	0	28	24	26	25	25	22	28	0	23	23	30	28	25	28	27	26	0	26	28	0	26
0	0	0	0	30	0	26	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	27	0	0	26	30	0	28	0	0	27	27	30	0	0	27	30	0	0	30	0	0	0	0	30	0	26	26	0	0	0	28	30	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	26	0	0	26	0	0	0	0	0	0	26	0	0	0	28	0	0	0	0	0	0	0	0	27	0	0	0	0	28	0	30	30	27	0	0	27	28	0	0	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	27	0	0	27	0	0	30	0	0	27	27	0	0	0	27	30	0	0	30	0	0	0	0	0	0	26	26	0	0	0	28	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	26	0	0	27	0	0	0	0	0	0	27	0	0	0	30	0	0	0	0	0	0	0	0	28	0	0	0	0	28	0	30	0	27	0	0	27	28	0	0	0	0	0	0	0	0	0	0	0
0	0	0	28	28	0	25	0	0	0	28	25	0	0	0	28	28	0	0	0	0	28	0	28	0	28	28	0	28	0	0	0	25	24	0	0	28	28	0	0	28	0	28	30	0	28	0	28	0	0	27	0	25	0	0	25	28	30	28	0	0	25	25	28	28	0	25	28	0	0	28	0	0	0	0	28	0	24	24	0	0	0	27	28	28	0	0	0	0	30	0	28	27	0	0	28	0	0	0	0	30	0	24	0	28	25	0	0	28	0	0	0	25	28	0	0	28	0	0	0	0	0	28	0	0	26	0	0	0	0	27	28	28	28	25	0	0	25	26	0	0	28	0	30	28	0	28	0	0	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	27	30	25	25	27	22	0	0	30	25	22	0	0	27	26	26	30	0	0	28	25	27	26	30	26	26	0	26	0	30	30	23	22	30	28	25	26	0	28	25	0	26	26	0	26	0	26	0	30	24	0	22	28	0	22	25	26	25	28	0	22	22	25	26	0	22	25	28	0	25	30	28	28	30	25	28	22	22	30	27	28	24	25	25	0	0	0	0	26	28	25	24	0	0	26	30	28	30	28	26	0	22	27	26	22	30	0	25	0	28	0	22	26	30	0	25	28	0	30	27	28	26	27	0	23	30	30	30	28	24	26	25	25	22	28	0	22	23	30	28	25	28	26	25	0	25	28	0	26
27	24	27	23	22	24	19	27	0	27	23	20	27	0	25	23	23	27	0	28	25	23	24	23	27	23	23	28	24	28	27	27	20	19	27	26	23	23	30	26	23	0	23	24	30	23	0	23	28	27	22	27	20	25	0	20	23	24	22	26	28	20	20	23	23	0	20	22	25	0	22	27	25	25	27	23	26	19	19	27	24	25	21	22	23	28	28	28	28	24	25	23	22	28	0	23	27	26	27	26	24	28	19	24	23	19	27	30	23	28	25	0	20	23	27	30	22	25	0	27	24	26	23	24	28	20	27	27	27	25	22	23	22	23	20	26	28	20	21	27	25	23	25	24	23	28	23	25	0	23
0	27	30	25	25	27	22	0	0	0	25	22	0	0	28	26	26	0	0	0	28	25	27	26	30	26	26	0	26	0	0	30	23	22	30	28	25	26	0	28	26	0	26	27	0	26	0	26	0	30	24	0	22	28	0	22	25	26	25	30	0	22	23	25	26	0	22	25	28	0	25	30	28	28	30	25	28	22	22	30	27	28	24	25	25	0	0	0	0	27	28	25	25	0	0	26	30	28	30	28	27	0	22	27	26	22	30	0	26	0	28	0	22	26	0	0	25	28	0	0	27	28	26	27	0	23	30	30	0	28	24	26	25	25	22	28	0	23	23	30	28	25	28	27	26	0	26	28	0	26
0	0	0	30	30	0	26	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	27	0	0	26	30	0	28	0	0	27	27	30	0	0	27	30	0	0	30	0	0	0	0	30	0	26	26	0	0	0	28	30	0	0	0	0	0	0	0	30	28	0	0	0	0	0	0	0	0	0	26	0	0	26	0	0	0	0	0	0	26	0	0	0	28	0	0	0	0	0	0	0	0	27	0	0	0	0	28	0	30	30	27	0	0	27	28	0	0	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	30	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	27	30	25	25	27	22	0	0	30	25	22	0	0	27	26	26	30	0	0	28	25	27	26	30	26	26	0	26	0	30	30	23	22	30	28	25	26	0	28	25	0	26	26	0	26	0	26	0	30	24	0	22	28	0	22	25	26	25	28	0	22	22	25	26	0	22	25	28	0	25	30	28	28	30	25	28	22	22	30	27	28	24	25	25	0	0	0	0	26	28	25	24	0	0	26	30	28	30	28	26	0	22	27	26	22	30	0	25	0	28	0	22	26	30	0	25	28	0	30	27	28	26	27	0	23	30	30	30	28	24	26	25	25	22	28	0	22	23	30	28	25	28	26	25	0	25	28	0	26
27	24	27	22	22	24	19	27	30	27	22	20	27	0	24	23	23	27	0	28	25	22	24	23	26	23	23	28	23	28	27	27	20	19	26	26	22	23	28	26	23	0	23	23	28	23	0	23	28	27	21	27	20	24	30	19	22	23	22	26	28	20	20	22	23	0	20	22	25	30	22	27	24	25	26	22	26	19	19	27	24	25	21	22	22	28	28	28	28	23	25	22	22	28	0	23	27	26	26	26	23	28	19	24	23	19	26	28	22	28	25	0	19	23	27	28	22	25	30	27	24	25	23	24	28	20	26	26	27	24	21	23	22	22	20	26	28	20	21	27	24	22	25	23	23	28	22	25	0	23
0	30	0	28	27	30	24	0	0	0	28	25	0	0	0	28	28	0	0	0	0	28	30	28	0	28	28	0	28	0	0	0	25	24	0	0	28	28	0	0	28	0	28	28	0	28	0	28	0	0	27	0	25	0	0	24	28	28	27	0	0	25	25	28	28	0	25	27	0	0	27	0	0	0	0	28	0	24	24	0	30	0	26	27	28	0	0	0	0	28	0	28	27	0	0	28	0	0	0	0	28	0	24	30	28	24	0	0	28	0	0	0	24	28	0	0	27	0	0	0	30	0	28	30	0	25	0	0	0	0	27	28	27	28	25	0	0	25	26	0	0	28	0	28	28	0	28	0	0	28
0	0	0	28	28	0	25	0	0	0	28	26	0	0	0	0	30	0	0	0	0	28	0	28	0	30	30	0	0	0	0	0	26	25	0	0	28	30	0	0	28	0	30	0	0	30	0	28	0	0	28	0	26	0	0	26	28	0	28	0	0	26	26	28	30	0	26	28	0	0	28	0	0	0	0	28	0	25	25	0	0	0	28	28	28	0	0	0	0	0	0	28	28	0	0	28	0	0	0	0	0	0	25	0	30	25	0	0	28	0	0	0	25	30	0	0	28	0	0	0	0	0	0	0	0	26	0	0	0	0	28	28	28	28	26	0	0	26	27	0	0	28	0	0	28	0	28	0	0	30
0	0	0	28	28	0	25	0	0	0	28	26	0	0	0	0	0	0	0	0	0	28	0	30	0	0	30	0	0	0	0	0	26	25	0	0	28	30	0	0	30	0	0	0	0	30	0	30	0	0	28	0	26	0	0	26	28	0	28	0	0	26	26	28	0	0	26	28	0	0	28	0	0	0	0	28	0	25	25	0	0	0	28	28	28	0	0	0	0	0	0	28	28	0	0	30	0	0	0	0	0	0	25	0	0	25	0	0	28	0	0	0	26	0	0	0	28	0	0	0	0	0	0	0	0	26	0	0	0	0	28	30	28	28	26	0	0	26	27	0	0	28	0	0	30	0	28	0	0	0
0	27	30	25	25	27	22	0	0	30	25	22	0	0	28	26	26	0	0	0	28	25	27	26	30	26	26	0	26	0	30	30	23	22	30	28	25	26	0	28	26	0	26	26	0	26	0	26	0	30	24	0	22	28	0	22	25	26	25	30	0	22	23	25	26	0	22	25	28	0	25	30	28	28	30	25	28	22	22	30	27	28	24	25	25	0	0	0	0	27	28	25	24	0	0	26	30	28	30	28	26	0	22	27	26	22	30	0	25	0	28	0	22	26	30	0	25	28	0	30	27	28	26	27	0	23	30	30	30	28	24	26	25	25	22	28	0	23	23	30	28	25	28	27	26	0	25	28	0	26
22	20	22	18	18	20	16	22	25	22	18	16	22	25	20	19	19	22	0	23	21	18	20	19	22	19	19	23	19	23	22	22	16	15	22	21	18	19	24	21	18	27	19	19	24	19	28	19	23	22	17	22	16	20	25	16	18	19	18	22	23	16	16	18	19	0	16	18	20	25	18	22	20	21	22	18	21	15	15	22	20	20	17	18	18	23	23	23	24	19	20	18	18	24	27	19	22	21	22	21	19	23	15	20	19	16	22	24	18	23	20	28	16	19	22	24	18	20	25	22	20	21	19	20	23	16	22	22	22	20	17	19	18	18	16	21	24	16	17	22	20	18	21	19	18	24	18	21	0	19
30	26	28	24	24	26	21	28	0	28	24	21	28	0	27	25	25	28	0	0	27	25	26	25	28	25	25	0	25	0	28	28	22	21	28	28	24	25	0	28	25	0	25	26	0	25	0	25	0	28	23	28	22	27	0	21	24	25	24	28	30	22	22	24	25	0	22	24	27	0	24	28	27	27	28	24	28	21	21	28	26	27	23	24	25	0	0	0	0	26	27	24	24	0	0	25	28	28	28	28	26	30	21	26	25	21	28	0	25	0	27	0	21	25	28	0	24	27	0	28	26	28	25	26	0	22	28	28	28	27	23	25	24	24	21	28	0	22	22	28	27	24	27	26	25	0	25	27	0	25
0	28	0	27	27	28	23	0	0	0	27	24	0	0	28	28	28	0	0	0	0	27	28	27	0	28	28	0	28	0	0	0	24	23	0	0	27	28	0	0	27	0	28	28	0	28	0	27	0	0	26	0	24	30	0	24	27	28	26	0	0	24	24	27	28	0	24	27	30	0	27	0	30	0	0	27	0	23	23	0	28	30	26	27	27	0	0	0	0	28	30	27	26	0	0	27	0	0	0	0	28	0	23	28	28	23	0	0	27	0	30	0	24	28	0	0	26	30	0	0	28	0	28	28	0	24	0	0	0	30	26	27	27	27	24	0	0	24	25	0	30	27	0	28	27	0	27	0	0	28
0	0	0	30	30	0	26	0	0	0	30	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	27	0	0	26	30	0	28	0	0	27	27	30	0	0	27	30	0	0	30	0	0	0	0	30	0	26	26	0	0	0	28	30	0	0	0	0	0	0	0	30	28	0	0	0	0	0	0	0	0	0	26	0	0	26	0	0	0	0	0	0	26	0	0	0	28	0	0	0	0	0	0	0	0	27	0	0	0	0	28	0	30	30	27	0	0	27	28	0	0	30	0	0	0	0	0	0	0	0
