1613 1511 1638 1671 1735 1700 1639 1706 1517 1701 1603 1669 1721 1541 1715 1633 1711 1675 1709 1623 1698 1668 1723 1726 1716 1728 1699 1622 1677 1727 1641 1729 1634 1579 1616 1710 1725 1611 1712 1724 1615 1723 1614 1719 1707 1646 1598 1615 1711 1726 1718 1714 1696 1636 1684 1622 1608 1717 1721 1697 1724 1687 1707 1718 1696 1658 1625 1684 1696 1716 1610 1693 1683 1731 1698 1648 1663 1694 1709 1682 1726 1696 1688 1623 1712 1678 1714 1702 1687 1730 1720 1702 1715 1702 1724 1688 1698 1721 1697 1657 1679 1715 1718 1700 1682 1630 1726 1708 1683 1725 1687 1686 1697 1743 1730 1686 1553 1543 1696 1692 1711 1691 1698 1619 1657 1683 1570 1698 1699 1653 1710 1667 1656 1686 1711 1654 1700 1719 1613 1679 1698 1633 1621 1721 1705 1704 1730 1720 1618 1664

88

10 12 10 10 9 9 10 9 12 9 11 10 9 11 9 10 9 10 9 10 9 10 9 9 9 9 9 10 10 9 10 9 10 11 10 9 9 10 9 9 10 9 10 9 9 10 11 10 9 9 9 9 9 10 10 10 11 9 9 9 9 9 9 9 9 10 10 10 9 9 10 9 10 9 9 10 10 9 9 10 9 9 9 10 9 10 9 9 9 9 9 9 9 9 9 9 9 9 9 10 10 9 9 9 10 10 9 9 10 9 9 9 9 9 9 9 11 11 9 9 9 9 9 10 10 10 11 9 9 10 9 10 10 9 9 10 9 9 10 10 9 10 10 9 9 9 9 9 10 10

7.999206061167564 16.999757520638934 67.99979555862424 6.999274291157217

60097.0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	28	0	26	28	0	28	28	27	0	30	30	0	25	0	0	0	0	0	28	28	0	28	0	0	0	0	28	28	0	27	0	0	0	28	0	0	0	0	0	0	0	30	26	0	0	26	0	0	0	25	28	28	0	0	27	28	27	0	0	30	0	0	0	0	0	0	0	0	28	0	0	30	0	0	0	0	0	27	27	30	0	30	0	28	0	26	25	0	28	27	0	0	0	0	28	0	28	0	0	0	0	0	28	28	0	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	26	0	28	0	0	28	0	28	0	0	0	0	0	0	0	30	0	28	0	0	27	28	0	0	0	30
21	25	0	0	24	28	22	23	0	25	25	22	28	25	25	26	21	26	30	26	0	0	25	25	28	24	0	27	28	26	25	23	0	23	0	0	28	25	0	28	25	25	28	27	27	25	22	28	0	22	28	0	30	21	25	25	0	28	23	24	23	26	28	25	27	0	0	0	0	30	28	0	25	0	28	25	26	0	0	0	0	22	23	25	26	25	28	24	30	22	21	0	25	22	0	28	26	28	25	30	23	0	0	0	28	28	25	25	26	26	24	27	0	0	0	27	25	0	28	28	28	26	0	26	22	28	25	0	25	24	27	23	28	27	26	26	0	0	26	25	0	25	28	28	23	25	28	0	27	25
21	25	28	0	24	28	21	23	0	24	24	22	28	25	25	25	21	25	28	26	30	0	24	24	28	23	0	26	28	26	24	23	0	23	0	30	27	24	0	28	25	25	28	27	27	24	21	28	0	21	28	0	28	20	24	24	0	27	22	24	22	25	28	24	27	28	30	0	0	28	28	30	24	0	28	25	25	0	0	0	0	22	22	24	26	24	28	23	28	21	21	0	24	22	0	28	25	28	24	28	23	0	0	0	28	28	24	24	25	26	24	26	0	0	30	27	24	0	28	28	28	26	0	25	22	27	24	0	25	23	26	23	28	27	25	25	0	30	26	24	0	24	28	28	22	24	28	30	26	25
27	0	0	0	0	0	27	28	0	0	0	28	0	0	0	0	27	0	0	0	0	0	0	0	0	30	0	0	0	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	27	0	0	0	26	0	0	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	30	0	27	27	0	0	28	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	30	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
22	26	0	0	25	0	22	24	0	25	26	23	30	26	26	27	22	27	0	27	0	0	26	25	30	24	0	28	30	27	25	24	0	24	0	0	28	25	0	0	26	26	0	28	28	26	23	30	0	22	0	0	0	22	26	25	0	28	24	25	24	26	0	26	28	0	0	0	0	0	0	0	25	0	0	26	27	0	0	0	0	23	23	26	27	26	30	25	0	23	22	0	26	23	0	28	27	0	25	0	24	0	0	0	30	30	26	26	27	27	25	28	0	0	0	28	26	0	0	30	30	27	0	26	23	28	25	0	26	25	28	24	28	28	26	27	0	0	27	26	0	26	28	0	24	25	0	0	27	26
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	28	0	0	0	0	28	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	0	0	27	0	0	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	28	27	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
20	24	28	28	22	27	20	22	0	23	23	21	27	23	24	24	20	24	28	25	28	0	23	23	27	22	0	25	27	24	23	22	0	21	0	28	26	23	28	27	24	24	27	25	25	23	20	27	0	20	27	0	28	19	23	23	28	26	21	22	21	24	27	23	25	28	28	0	30	28	27	28	23	0	27	24	24	30	0	0	28	21	21	23	24	23	27	22	28	20	20	0	23	21	0	27	24	27	23	28	22	30	0	0	27	27	23	23	24	24	22	25	30	0	28	25	23	0	27	27	27	25	28	24	20	26	23	30	24	22	25	22	26	25	24	24	0	28	25	23	30	23	26	27	21	23	27	28	25	23
26	0	0	0	28	0	27	28	0	0	0	27	0	0	0	0	26	0	0	0	0	0	0	30	0	28	0	0	0	0	30	28	0	28	0	0	0	30	0	0	0	0	0	0	0	0	27	0	0	27	0	0	0	26	0	30	0	0	28	30	28	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	27	28	0	0	0	0	28	0	27	26	0	0	27	0	0	0	0	30	0	28	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	30	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	30	0	0	0	0
