instance_id,n_equivalence,equivalence_1,equivalence_3,equivalence_5,equivalence_10,sols_found,inf_time,runtime
0,19,19,19,19,19,16,20.07836389700005,690.64
1,19,19,19,19,19,16,20.07836389700005,690.64
2,19,19,19,19,19,16,20.07836389700005,690.64
3,19,19,19,19,19,16,20.07836389700005,690.64
4,19,19,19,19,19,16,20.07836389700005,690.64
5,19,19,19,19,19,16,20.07836389700005,690.64
6,19,19,19,19,19,16,20.07836389700005,690.64
7,19,19,19,19,19,16,20.07836389700005,690.64
8,19,19,19,19,19,16,20.07836389700005,690.64
9,19,19,19,19,19,16,20.07836389700005,690.64
10,19,19,19,19,19,16,20.07836389700005,690.64
11,19,19,19,19,19,16,20.07836389700005,690.64
12,19,19,19,19,19,16,20.07836389700005,690.64
13,19,19,19,19,19,16,20.07836389700005,690.64
14,19,19,19,19,19,16,20.07836389700005,690.64
15,19,19,19,19,19,16,20.07836389700005,690.64
16,19,19,19,19,19,16,20.07836389700005,690.64
17,19,19,19,19,19,16,20.07836389700005,690.64
18,19,19,19,19,19,16,20.07836389700005,690.64
19,19,19,19,19,19,16,20.07836389700005,690.64
20,19,19,19,19,19,16,20.07836389700005,690.64
21,19,19,19,19,19,16,20.07836389700005,690.64
22,19,19,19,19,19,16,20.07836389700005,690.64
23,19,19,19,19,19,16,20.07836389700005,690.64
24,19,19,19,19,19,16,20.07836389700005,690.64
25,19,19,19,19,19,16,20.07836389700005,690.64
26,19,19,19,19,19,16,20.07836389700005,690.64
27,19,19,19,19,19,16,20.07836389700005,690.64
28,19,19,19,19,19,16,20.07836389700005,690.64
29,19,19,19,19,19,16,20.07836389700005,690.64
30,19,19,19,19,19,16,20.07836389700005,690.64
31,19,19,19,19,19,16,20.07836389700005,690.64
32,19,19,19,19,19,16,20.07836389700005,690.64
33,19,19,19,19,19,16,20.07836389700005,690.64
34,19,19,19,19,19,16,20.07836389700005,690.64
35,19,19,19,19,19,16,20.07836389700005,690.64
36,19,19,19,19,19,16,20.07836389700005,690.64
37,19,19,19,19,19,16,20.07836389700005,690.64
38,19,19,19,19,19,16,20.07836389700005,690.64
39,19,19,19,19,19,16,20.07836389700005,690.64
40,19,19,19,19,19,16,20.07836389700005,690.64
41,19,19,19,19,19,17,20.07836389700005,690.64
42,19,19,19,19,19,17,20.07836389700005,690.64
43,19,19,19,19,19,17,20.07836389700005,690.64
44,19,19,19,19,19,17,20.07836389700005,690.64
45,19,19,19,19,19,17,20.07836389700005,690.64
46,19,19,19,19,19,17,20.07836389700005,690.64
47,19,19,19,19,19,17,20.07836389700005,690.64
48,19,19,19,19,19,17,20.07836389700005,690.64
49,19,19,19,19,19,17,20.07836389700005,690.64
50,19,19,19,19,19,17,20.07836389700005,690.64
51,19,19,19,19,19,17,20.07836389700005,690.64
52,19,19,19,19,19,17,20.07836389700005,690.64
53,19,19,19,19,19,17,20.07836389700005,690.64
54,19,19,19,19,19,17,20.07836389700005,690.64
55,19,19,19,19,19,17,20.07836389700005,690.64
56,19,19,19,19,19,17,20.07836389700005,690.64
57,19,19,19,19,19,17,20.07836389700005,690.64
58,19,19,19,19,19,17,20.07836389700005,690.64
59,19,19,19,19,19,17,20.07836389700005,690.64
60,19,19,19,19,19,17,20.07836389700005,690.64
61,19,19,19,19,19,17,20.07836389700005,690.64
62,19,19,19,19,19,17,20.07836389700005,690.64
63,19,19,19,19,19,17,20.07836389700005,690.64
64,19,19,19,19,19,17,20.07836389700005,690.64
65,19,19,19,19,19,17,20.07836389700005,690.64
66,19,19,19,19,19,17,20.07836389700005,690.64
67,19,19,19,19,19,17,20.07836389700005,690.64
68,19,19,19,19,19,17,20.07836389700005,690.64
69,19,19,19,19,19,17,20.07836389700005,690.64
70,19,19,19,19,19,17,20.07836389700005,690.64
71,19,19,19,19,19,17,20.07836389700005,690.64
72,19,19,19,19,19,17,20.07836389700005,690.64
73,19,19,19,19,19,17,20.07836389700005,690.64
74,19,19,19,19,19,17,20.07836389700005,690.64
75,19,19,19,19,19,17,20.07836389700005,690.64
76,19,19,19,19,19,17,20.07836389700005,690.64
77,19,19,19,19,19,17,20.07836389700005,690.64
78,19,19,19,19,19,17,20.07836389700005,690.64
79,19,19,19,19,19,17,20.07836389700005,690.64
80,19,19,19,19,19,17,20.07836389700005,690.64
81,19,19,19,19,19,17,20.07836389700005,690.64
82,19,19,19,19,19,17,20.07836389700005,690.64
83,19,19,19,19,19,17,20.07836389700005,690.64
84,19,19,19,19,19,17,20.07836389700005,690.64
85,19,19,19,19,19,17,20.07836389700005,690.64
86,19,19,19,19,19,17,20.07836389700005,690.64
87,19,19,19,19,19,17,20.07836389700005,690.64
88,19,19,19,19,19,17,20.07836389700005,690.64
89,19,19,19,19,19,17,20.07836389700005,690.64
90,19,19,19,19,19,17,20.07836389700005,690.64
91,19,19,19,19,19,17,20.07836389700005,690.64
92,19,19,19,19,19,17,20.07836389700005,690.64
93,19,19,19,19,19,17,20.07836389700005,690.64
94,19,19,19,19,19,17,20.07836389700005,690.64
95,19,19,19,19,19,17,20.07836389700005,690.64
96,19,19,19,19,19,17,20.07836389700005,690.64
97,19,19,19,19,19,17,20.07836389700005,690.64
98,19,19,19,19,19,17,20.07836389700005,690.64
99,19,19,19,19,19,17,20.07836389700005,690.64
100,19,19,19,19,19,17,20.07836389700005,690.64
101,19,19,19,19,19,17,20.07836389700005,690.64
102,19,19,19,19,19,17,20.07836389700005,690.64
103,19,19,19,19,19,17,20.07836389700005,690.64
104,19,19,19,19,19,17,20.07836389700005,690.64
105,19,19,19,19,19,17,20.07836389700005,690.64
106,19,19,19,19,19,17,20.07836389700005,690.64
107,19,19,19,19,19,17,20.07836389700005,690.64
108,19,19,19,19,19,17,20.07836389700005,690.64
109,19,19,19,19,19,17,20.07836389700005,690.64
110,19,19,19,19,19,17,20.07836389700005,690.64
111,19,19,19,19,19,17,20.07836389700005,690.64
112,19,19,19,19,19,17,20.07836389700005,690.64
113,19,19,19,19,19,17,20.07836389700005,690.64
114,19,19,19,19,19,17,20.07836389700005,690.64
115,19,19,19,19,19,17,20.07836389700005,690.64
116,19,19,19,19,19,17,20.07836389700005,690.64
117,19,19,19,19,19,17,20.07836389700005,690.64
118,19,19,19,19,19,17,20.07836389700005,690.64
119,19,19,19,19,19,17,20.07836389700005,690.64
120,19,19,19,19,19,17,20.07836389700005,690.64
121,19,19,19,19,19,17,20.07836389700005,690.64
122,19,19,19,19,19,17,20.07836389700005,690.64
123,19,19,19,19,19,17,20.07836389700005,690.64
124,19,19,19,19,19,17,20.07836389700005,690.64
125,19,19,19,19,19,17,20.07836389700005,690.64
126,19,19,19,19,19,17,20.07836389700005,690.64
127,19,19,19,19,19,17,20.07836389700005,690.64
128,19,19,19,19,19,17,20.07836389700005,690.64
129,19,19,19,19,19,17,20.07836389700005,690.64
130,19,19,19,19,19,17,20.07836389700005,690.64
131,19,19,19,19,19,17,20.07836389700005,690.64
132,19,19,19,19,19,17,20.07836389700005,690.64
133,19,19,19,19,19,17,20.07836389700005,690.64
134,19,19,19,19,19,17,20.07836389700005,690.64
135,19,19,19,19,19,17,20.07836389700005,690.64
136,19,19,19,19,19,17,20.07836389700005,690.64
137,19,19,19,19,19,17,20.07836389700005,690.64
138,19,19,19,19,19,17,20.07836389700005,690.64
139,19,19,19,19,19,17,20.07836389700005,690.64
