1772 1823 1704 1746 1828 1703 1824 1743 1785 1841 1742 1795 1769 1802 1797 1807 1827 1611 1812 1833 1819 1800 1287 1750 1833 1769 1829 1810 1775 1787 1770 1833 1829 1839 1835 1812 1793 1727 1837 1473 1715 1706 1830 1830 1805 1559 1697 1814 1413 1811 1843 1837 1798 1811 1832 1817 1735 1845 1828 1833 1816 1845 1838 1831 1473 1806 1821 1783 1824 1840 1816 1779 1821 1825 1843

85

50 46 55 52 45 55 46 52 49 44 52 48 50 47 48 47 45 63 47 45 46 48 89 52 45 50 45 47 50 49 50 45 45 44 45 47 48 53 45 74 54 55 45 45 47 67 56 46 79 47 44 45 48 47 45 46 53 44 45 45 46 44 44 45 74 47 46 49 46 44 46 49 46 45 44

14 42 31 13

33731

0	350	461	0	110	651	107	585	491	285	0	431	0	364	417	350	111	399	225	85	207	409	512	54	76	0	289	381	100	100	490	195	105	177	145	409	328	589	147	94	51	0	65	252	43	258	609	85	400	113	145	163	0	110	63	256	0	262	110	145	260	256	161	265	635	409	348	100	119	259	295	409	155	51	150
0	0	111	0	0	301	0	235	141	0	0	81	0	14	67	0	0	49	0	0	0	59	162	0	0	0	0	31	0	0	140	0	0	0	0	59	0	239	0	0	0	0	0	0	0	0	259	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	59	0	0	0	0	0	59	0	0	0
0	0	0	0	0	190	0	124	30	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	29	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0
37	387	498	0	147	688	144	622	528	322	0	468	17	401	454	387	148	436	262	122	244	446	549	91	113	0	326	418	137	137	527	232	142	214	182	446	365	626	184	131	88	0	102	289	80	295	646	122	437	150	182	200	17	147	100	293	12	299	147	182	297	293	198	302	672	446	385	137	156	296	332	446	192	88	187
0	240	351	0	0	541	0	475	381	175	0	321	0	254	307	240	1	289	115	0	97	299	402	0	0	0	179	271	0	0	380	85	0	67	35	299	218	479	37	0	0	0	0	142	0	148	499	0	290	3	35	53	0	0	0	146	0	152	0	35	150	146	51	155	525	299	238	0	9	149	185	299	45	0	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	243	354	0	3	544	0	478	384	178	0	324	0	257	310	243	4	292	118	0	100	302	405	0	0	0	182	274	0	0	383	88	0	70	38	302	221	482	40	0	0	0	0	145	0	151	502	0	293	6	38	56	0	3	0	149	0	155	3	38	153	149	54	158	528	302	241	0	12	152	188	302	48	0	43
0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	160	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0
0	65	176	0	0	366	0	300	206	0	0	146	0	79	132	65	0	114	0	0	0	124	227	0	0	0	4	96	0	0	205	0	0	0	0	124	43	304	0	0	0	0	0	0	0	0	324	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	124	63	0	0	0	10	124	0	0	0
83	433	544	46	193	734	190	668	574	368	0	514	63	447	500	433	194	482	308	168	290	492	595	137	159	42	372	464	183	183	573	278	188	260	228	492	411	672	230	177	134	0	148	335	126	341	692	168	483	196	228	246	63	193	146	339	58	345	193	228	343	339	244	348	718	492	431	183	202	342	378	492	238	134	233
0	0	30	0	0	220	0	154	60	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	59	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0
20	370	481	0	130	671	127	605	511	305	0	451	0	384	437	370	131	419	245	105	227	429	532	74	96	0	309	401	120	120	510	215	125	197	165	429	348	609	167	114	71	0	85	272	63	278	629	105	420	133	165	183	0	130	83	276	0	282	130	165	280	276	181	285	655	429	368	120	139	279	315	429	175	71	170
0	0	97	0	0	287	0	221	127	0	0	67	0	0	53	0	0	35	0	0	0	45	148	0	0	0	0	17	0	0	126	0	0	0	0	45	0	225	0	0	0	0	0	0	0	0	245	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	45	0	0	0	0	0	45	0	0	0
0	0	44	0	0	234	0	168	74	0	0	14	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	73	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0
0	0	111	0	0	301	0	235	141	0	0	81	0	14	67	0	0	49	0	0	0	59	162	0	0	0	0	31	0	0	140	0	0	0	0	59	0	239	0	0	0	0	0	0	0	0	259	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	59	0	0	0	0	0	59	0	0	0
0	239	350	0	0	540	0	474	380	174	0	320	0	253	306	239	0	288	114	0	96	298	401	0	0	0	178	270	0	0	379	84	0	66	34	298	217	478	36	0	0	0	0	141	0	147	498	0	289	2	34	52	0	0	0	145	0	151	0	34	149	145	50	154	524	298	237	0	8	148	184	298	44	0	39
0	0	62	0	0	252	0	186	92	0	0	32	0	0	18	0	0	0	0	0	0	10	113	0	0	0	0	0	0	0	91	0	0	0	0	10	0	190	0	0	0	0	0	0	0	0	210	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	10	0	0	0	0	0	10	0	0	0
0	125	236	0	0	426	0	360	266	60	0	206	0	139	192	125	0	174	0	0	0	184	287	0	0	0	64	156	0	0	265	0	0	0	0	184	103	364	0	0	0	0	0	27	0	33	384	0	175	0	0	0	0	0	0	31	0	37	0	0	35	31	0	40	410	184	123	0	0	34	70	184	0	0	0
0	265	376	0	25	566	22	500	406	200	0	346	0	279	332	265	26	314	140	0	122	324	427	0	0	0	204	296	15	15	405	110	20	92	60	324	243	504	62	9	0	0	0	167	0	173	524	0	315	28	60	78	0	25	0	171	0	177	25	60	175	171	76	180	550	324	263	15	34	174	210	324	70	0	65
0	143	254	0	0	444	0	378	284	78	0	224	0	157	210	143	0	192	18	0	0	202	305	0	0	0	82	174	0	0	283	0	0	0	0	202	121	382	0	0	0	0	0	45	0	51	402	0	193	0	0	0	0	0	0	49	0	55	0	0	53	49	0	58	428	202	141	0	0	52	88	202	0	0	0
0	0	52	0	0	242	0	176	82	0	0	22	0	0	8	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	81	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	139	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0
0	296	407	0	56	597	53	531	437	231	0	377	0	310	363	296	57	345	171	31	153	355	458	0	22	0	235	327	46	46	436	141	51	123	91	355	274	535	93	40	0	0	11	198	0	204	555	31	346	59	91	109	0	56	9	202	0	208	56	91	206	202	107	211	581	355	294	46	65	205	241	355	101	0	96
0	274	385	0	34	575	31	509	415	209	0	355	0	288	341	274	35	323	149	9	131	333	436	0	0	0	213	305	24	24	414	119	29	101	69	333	252	513	71	18	0	0	0	176	0	182	533	9	324	37	69	87	0	34	0	180	0	186	34	69	184	180	85	189	559	333	272	24	43	183	219	333	79	0	74
41	391	502	4	151	692	148	626	532	326	0	472	21	405	458	391	152	440	266	126	248	450	553	95	117	0	330	422	141	141	531	236	146	218	186	450	369	630	188	135	92	0	106	293	84	299	650	126	441	154	186	204	21	151	104	297	16	303	151	186	301	297	202	306	676	450	389	141	160	300	336	450	196	92	191
0	61	172	0	0	362	0	296	202	0	0	142	0	75	128	61	0	110	0	0	0	120	223	0	0	0	0	92	0	0	201	0	0	0	0	120	39	300	0	0	0	0	0	0	0	0	320	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	120	59	0	0	0	6	120	0	0	0
0	0	80	0	0	270	0	204	110	0	0	50	0	0	36	0	0	18	0	0	0	28	131	0	0	0	0	0	0	0	109	0	0	0	0	28	0	208	0	0	0	0	0	0	0	0	228	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	28	0	0	0	0	0	28	0	0	0
0	250	361	0	10	551	7	485	391	185	0	331	0	264	317	250	11	299	125	0	107	309	412	0	0	0	189	281	0	0	390	95	5	77	45	309	228	489	47	0	0	0	0	152	0	158	509	0	300	13	45	63	0	10	0	156	0	162	10	45	160	156	61	165	535	309	248	0	19	159	195	309	55	0	50
0	250	361	0	10	551	7	485	391	185	0	331	0	264	317	250	11	299	125	0	107	309	412	0	0	0	189	281	0	0	390	95	5	77	45	309	228	489	47	0	0	0	0	152	0	158	509	0	300	13	45	63	0	10	0	156	0	162	10	45	160	156	61	165	535	309	248	0	19	159	195	309	55	0	50
0	0	0	0	0	161	0	95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0
0	155	266	0	0	456	0	390	296	90	0	236	0	169	222	155	0	204	30	0	12	214	317	0	0	0	94	186	0	0	295	0	0	0	0	214	133	394	0	0	0	0	0	57	0	63	414	0	205	0	0	0	0	0	0	61	0	67	0	0	65	61	0	70	440	214	153	0	0	64	100	214	0	0	0
0	245	356	0	5	546	2	480	386	180	0	326	0	259	312	245	6	294	120	0	102	304	407	0	0	0	184	276	0	0	385	90	0	72	40	304	223	484	42	0	0	0	0	147	0	153	504	0	295	8	40	58	0	5	0	151	0	157	5	40	155	151	56	160	530	304	243	0	14	154	190	304	50	0	45
0	173	284	0	0	474	0	408	314	108	0	254	0	187	240	173	0	222	48	0	30	232	335	0	0	0	112	204	0	0	313	18	0	0	0	232	151	412	0	0	0	0	0	75	0	81	432	0	223	0	0	0	0	0	0	79	0	85	0	0	83	79	0	88	458	232	171	0	0	82	118	232	0	0	0
0	205	316	0	0	506	0	440	346	140	0	286	0	219	272	205	0	254	80	0	62	264	367	0	0	0	144	236	0	0	345	50	0	32	0	264	183	444	2	0	0	0	0	107	0	113	464	0	255	0	0	18	0	0	0	111	0	117	0	0	115	111	16	120	490	264	203	0	0	114	150	264	10	0	5
