1838 1833 1648 1774 1834 1835 1643 1818 1835 1791 1820 1705 1823 1790 1834 1652 1824 1817 1715 1822 1836 1706 1838 1769 1818 1749 1815 1734 1813 1709 1717 1804 1683 1594 1792 1811 1844 1706 1821 1848 1780 1824 1821 1788 1760 1814 1832 1795 1792 1799 1405 1783 1822 1785 1604 1676 1722 1745 1833 1801 1813 1822 1414 1791 1826 1832 1832 1841 1759 1821 1835 1827 1840 1830 1796

85

43 43 58 48 43 43 58 45 43 47 44 53 44 47 43 57 44 45 53 44 43 53 43 48 44 50 45 51 45 53 52 46 55 62 47 45 43 53 44 42 48 44 44 47 49 45 43 46 47 46 77 47 44 47 61 56 52 50 43 46 45 44 76 47 44 43 43 43 49 44 43 44 43 44 46

14 42 31 13

33829

0	85	0	117	0	0	0	159	91	0	0	0	86	0	15	0	124	0	351	124	63	0	50	0	96	0	124	345	146	400	400	0	0	0	0	181	86	400	97	2	0	85	115	0	278	115	70	0	0	110	117	58	35	0	400	0	337	312	0	0	0	10	0	0	100	0	0	0	0	0	50	0	0	73	175
0	0	0	32	0	0	0	74	6	0	0	0	1	0	0	0	39	0	266	39	0	0	0	0	11	0	39	260	61	315	315	0	0	0	0	96	1	315	12	0	0	0	30	0	193	30	0	0	0	25	32	0	0	0	315	0	252	227	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	90
314	399	0	431	252	309	0	473	405	114	219	0	400	116	329	0	438	279	665	438	377	0	364	79	410	174	438	659	460	714	714	272	0	0	129	495	400	714	411	316	174	399	429	105	592	429	384	314	114	424	431	372	349	92	714	44	651	626	224	164	178	324	274	110	414	281	314	264	19	210	364	214	264	387	489
0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	7	0	234	7	0	0	0	0	0	0	7	228	29	283	283	0	0	0	0	64	0	283	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	283	0	220	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58
62	147	0	179	0	57	0	221	153	0	0	0	148	0	77	0	186	27	413	186	125	0	112	0	158	0	186	407	208	462	462	20	0	0	0	243	148	462	159	64	0	147	177	0	340	177	132	62	0	172	179	120	97	0	462	0	399	374	0	0	0	72	22	0	162	29	62	12	0	0	112	0	12	135	237
5	90	0	122	0	0	0	164	96	0	0	0	91	0	20	0	129	0	356	129	68	0	55	0	101	0	129	350	151	405	405	0	0	0	0	186	91	405	102	7	0	90	120	0	283	120	75	5	0	115	122	63	40	0	405	0	342	317	0	0	0	15	0	0	105	0	5	0	0	0	55	0	0	78	180
432	517	118	549	370	427	0	591	523	232	337	64	518	234	447	0	556	397	783	556	495	100	482	197	528	292	556	777	578	832	832	390	0	0	247	613	518	832	529	434	292	517	547	223	710	547	502	432	232	542	549	490	467	210	832	162	769	744	342	282	296	442	392	228	532	399	432	382	137	328	482	332	382	505	607
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	186	0	241	241	0	0	0	0	22	0	241	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	241	0	178	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
0	0	0	26	0	0	0	68	0	0	0	0	0	0	0	0	33	0	260	33	0	0	0	0	5	0	33	254	55	309	309	0	0	0	0	90	0	309	6	0	0	0	24	0	187	24	0	0	0	19	26	0	0	0	309	0	246	221	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	84
200	285	0	317	138	195	0	359	291	0	105	0	286	2	215	0	324	165	551	324	263	0	250	0	296	60	324	545	346	600	600	158	0	0	15	381	286	600	297	202	60	285	315	0	478	315	270	200	0	310	317	258	235	0	600	0	537	512	110	50	64	210	160	0	300	167	200	150	0	96	250	100	150	273	375
