1903 1794 1862 1846 1814 1827 1832 1846 1810 1848 1831 1849 1798 1828 1822 1846 1820 1813 1822 1817 1852 1847 1832 1851 1818 1869 1833 1831 1826 1827 1820 1846 1790 1827 1846 1853 1815 1820 1863 1830 1819 1833 1851 1792 1835 1852 1837 1820 1862 1846

2

882 1081 958 987 1045 1020 1012 988 1052 982 1014 980 1074 1019 1030 986 1034 1047 1030 1040 976 984 1012 978 1038 946 1010 1014 1023 1022 1034 986 1089 1022 987 974 1042 1034 956 1016 1035 1010 978 1086 1006 976 1004 1034 958 986

11.008890054922489 6.007237394121397 42.99734352240811 39.99754336206156

22667.0

0	0	28	0	0	0	0	0	0	0	0	0	28	0	28	0	0	28	30	0	28	0	0	26	0	0	27	0	26	0	0	0	0	0	0	0	0	0	0	0	30	26	0	0	0	0	0	0	0	0
25	0	23	28	25	28	30	25	0	0	28	0	23	30	23	25	26	23	25	28	24	0	0	22	30	0	23	26	22	26	26	28	0	26	25	26	25	27	25	25	25	22	0	27	0	0	0	0	30	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	30	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
27	0	25	0	28	0	0	28	0	0	0	0	25	0	25	28	28	26	27	0	26	0	0	24	0	0	25	28	24	28	28	30	0	28	27	28	28	30	27	28	27	24	0	30	0	0	0	0	0	0
30	0	27	0	0	0	0	30	0	0	0	0	28	0	28	0	0	28	28	0	28	0	0	26	0	0	27	0	26	0	0	0	0	0	30	0	30	0	30	30	30	26	0	0	0	0	0	0	0	0
27	0	24	28	27	0	0	27	0	0	0	0	25	0	24	27	27	25	26	28	25	0	0	23	0	0	24	27	23	28	27	28	0	27	27	27	27	28	27	27	27	23	0	28	0	0	0	0	0	0
25	0	23	28	26	28	0	25	0	0	30	0	24	30	23	26	26	24	25	28	24	0	0	22	0	0	23	26	22	27	26	28	0	26	25	26	25	28	25	26	25	22	0	27	0	0	0	0	0	0
30	0	28	0	0	0	0	0	0	0	0	0	28	0	28	0	0	28	28	0	28	0	0	26	0	0	27	0	26	0	0	0	0	0	30	0	0	0	30	0	30	26	0	0	0	0	0	0	0	0
22	26	20	24	22	25	26	22	0	27	26	0	20	26	20	22	23	20	21	24	21	27	0	19	26	28	20	23	19	23	22	24	26	23	22	22	22	24	22	22	22	19	0	24	30	28	0	0	26	28
24	28	22	27	25	28	28	24	0	0	28	0	23	28	22	25	25	23	24	27	23	30	0	21	28	0	22	25	21	26	25	27	28	25	24	25	24	26	24	25	24	21	0	26	0	0	0	0	28	0
26	0	24	28	26	28	0	26	0	0	0	0	24	0	24	26	27	24	25	28	24	0	0	22	0	0	23	27	22	27	26	28	0	27	26	26	26	28	26	26	26	23	0	28	0	0	0	0	0	0
21	25	19	23	21	24	25	21	28	26	25	0	19	25	19	21	22	19	20	23	20	26	0	18	25	27	19	22	18	22	21	23	25	22	21	21	21	23	21	21	21	18	0	23	28	27	0	28	25	28
0	0	30	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	28	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
25	0	23	28	26	28	0	26	0	0	30	0	24	0	23	26	26	24	25	28	24	0	0	22	0	0	23	26	22	27	26	28	0	26	25	26	26	28	25	26	25	22	0	27	0	0	0	0	0	0
0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
30	0	27	0	30	0	0	30	0	0	0	0	28	0	28	0	0	28	28	0	28	0	0	26	0	0	27	0	26	0	0	0	0	0	30	0	30	0	30	30	30	26	0	0	0	0	0	0	0	0
28	0	27	0	28	0	0	28	0	0	0	0	27	0	27	28	0	27	28	0	28	0	0	25	0	0	26	0	25	0	30	0	0	30	28	30	28	0	28	28	28	26	0	0	0	0	0	0	0	0
0	0	30	0	0	0	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	28	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
0	0	28	0	0	0	0	0	0	0	0	0	28	0	28	0	0	28	0	0	28	0	0	27	0	0	28	0	27	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
