1701 1702 1356 1699 1587 1664 1698 1485 1666 1725 1699 1732 1686 1682 1500 1686 1706 1723 1385 1486 1662 1730 1729 1658 1626 1588 1720 1702 1680 1725 1685 1716 1632 1504 1651 1517 1718 1716 1728 1731 1415 1700 1711 1484 1663 1711 1711 1698 1556 1626 1730 1437 1698 1313 1702 1384 1729 1510 1728 1556 1610 1505 1502 1728 1653 1497 1654 1732 1696 1625 1563 1449 1729 1413 1726

72

2512 2508 3771 2520 2929 2649 2523 3301 2640 2425 2520 2400 2568 2581 3247 2568 2496 2431 3665 3298 2655 2405 2412 2669 2786 2926 2444 2509 2590 2425 2572 2458 2763 3232 2696 3183 2452 2457 2416 2405 3558 2515 2477 3304 2652 2475 2477 2523 3042 2788 2407 3475 2524 3928 2508 3668 2412 3211 2414 3043 2846 3230 3240 2415 2687 3256 2684 2400 2532 2790 3017 3432 2411 3563 2423

24.0004238190502 15.999665081494115 13.999505456651175 45.999511790845375

29528.0

0	0	31500	0	0	5500	0	22900	0	0	0	0	2900	3500	21900	2900	0	0	30000	23000	6100	0	0	6500	0	13800	0	0	3900	0	3200	0	0	21500	0	0	0	0	0	0	0	0	0	23100	6000	0	0	0	17000	0	0	26500	0	0	0	0	0	0	0	17000	0	0	21800	0	0	0	0	0	0	0	16300	25700	0	0	0
21500	0	53000	0	0	27000	0	44400	0	16000	0	10000	24400	25000	43400	24400	21100	17000	51500	44500	27600	10700	15000	28000	0	35300	18100	0	25400	16500	24700	4000	0	43000	0	0	4500	18800	8000	13500	0	0	2500	44600	27500	20000	20000	0	38500	0	10300	48000	0	0	0	0	15000	0	13500	38500	0	0	43300	14000	0	0	0	10000	0	0	37800	47200	9500	0	9000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22100	600	53600	0	0	27600	0	45000	0	16600	0	10600	25000	25600	44000	25000	21700	17600	52100	45100	28200	11300	15600	28600	0	35900	18700	600	26000	17100	25300	4600	0	43600	0	0	5100	19400	8600	14100	0	300	3100	45200	28100	20600	20600	0	39100	0	10900	48600	0	0	600	0	15600	0	14100	39100	0	0	43900	14600	0	0	0	10600	0	0	38400	47800	10100	0	9600
33500	12000	65000	11400	0	39000	11200	56400	7600	28000	11400	22000	36400	37000	55400	36400	33100	29000	63500	56500	39600	22700	27000	40000	3000	47300	30100	12000	37400	28500	36700	16000	3700	55000	5500	0	16500	30800	20000	25500	0	11700	14500	56600	39500	32000	32000	11200	50500	3000	22300	60000	11200	0	12000	0	27000	0	25500	50500	1600	0	55300	26000	5900	0	6000	22000	11000	3000	49800	59200	21500	0	21000
0	0	26000	0	0	0	0	17400	0	0	0	0	0	0	16400	0	0	0	24500	17500	600	0	0	1000	0	8300	0	0	0	0	0	0	0	16000	0	0	0	0	0	0	0	0	0	17600	500	0	0	0	11500	0	0	21000	0	0	0	0	0	0	0	11500	0	0	16300	0	0	0	0	0	0	0	10800	20200	0	0	0
22300	800	53800	200	0	27800	0	45200	0	16800	200	10800	25200	25800	44200	25200	21900	17800	52300	45300	28400	11500	15800	28800	0	36100	18900	800	26200	17300	25500	4800	0	43800	0	0	5300	19600	8800	14300	0	500	3300	45400	28300	20800	20800	0	39300	0	11100	48800	0	0	800	0	15800	0	14300	39300	0	0	44100	14800	0	0	0	10800	0	0	38600	48000	10300	0	9800
0	0	8600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2800	0	0	0
25900	4400	57400	3800	0	31400	3600	48800	0	20400	3800	14400	28800	29400	47800	28800	25500	21400	55900	48900	32000	15100	19400	32400	0	39700	22500	4400	29800	20900	29100	8400	0	47400	0	0	8900	23200	12400	17900	0	4100	6900	49000	31900	24400	24400	3600	42900	0	14700	52400	3600	0	4400	0	19400	0	17900	42900	0	0	47700	18400	0	0	0	14400	3400	0	42200	51600	13900	0	13400
5500	0	37000	0	0	11000	0	28400	0	0	0	0	8400	9000	27400	8400	5100	1000	35500	28500	11600	0	0	12000	0	19300	2100	0	9400	500	8700	0	0	27000	0	0	0	2800	0	0	0	0	0	28600	11500	4000	4000	0	22500	0	0	32000	0	0	0	0	0	0	0	22500	0	0	27300	0	0	0	0	0	0	0	21800	31200	0	0	0
