1514 1612 1667 1488 1693 1589 1709 1694 1553 1716 1733 1668 1632 1402 1726 1277 1716 1593 1650 1551 1710 1673 1715 1597 1723 1722 1710 1647 1489 1638 1675 1721 1670 1402 1720 1655 1727 1551 1569 1733 1573 1569 1733 1593 1716 1623 1451 1470 1493 1474 1718 1732 1664 1733 1637 1716 1413 1729 1715 1549 1583 1682 1630 1716 1733 1636 1667 1730 1403 1720 1724 1731 1725 1652 1658

72

3114 2767 2569 3207 2476 2846 2419 2475 2975 2397 2334 2567 2695 3512 2360 3958 2395 2832 2629 2984 2417 2548 2399 2820 2369 2373 2416 2642 3202 2672 2542 2377 2558 3511 2381 2614 2356 2984 2918 2336 2903 2919 2336 2834 2395 2727 3339 3270 3190 3258 2390 2338 2581 2334 2676 2397 3473 2351 2398 2991 2870 2515 2700 2394 2334 2681 2569 2347 3510 2380 2366 2341 2362 2622 2602

24.000082147083265 16.000495604173253 13.999563742128348 46.00009457095612

29100.0

0	8100	13900	60400	18300	52500	39900	18500	2700	23100	32500	45500	10000	67500	36000	0	38900	6200	47700	2500	39900	44900	39100	6500	36800	24500	39900	48100	61300	49000	15200	24200	14500	67500	24600	12500	26600	2500	4100	33000	4500	4100	32500	53000	38900	9000	64100	0	61100	62500	23300	33400	13700	32500	49100	39000	0	28600	39000	2400	53700	16500	49600	38800	32500	49200	13900	30500	67500	24100	26500	33500	36100	47500	13500
0	0	5800	52300	10200	44400	31800	10400	0	15000	24400	37400	1900	59400	27900	0	30800	0	39600	0	31800	36800	31000	0	28700	16400	31800	40000	53200	40900	7100	16100	6400	59400	16500	4400	18500	0	0	24900	0	0	24400	44900	30800	900	56000	0	53000	54400	15200	25300	5600	24400	41000	30900	0	20500	30900	0	45600	8400	41500	30700	24400	41100	5800	22400	59400	16000	18400	25400	28000	39400	5400
0	0	0	46500	4400	38600	26000	4600	0	9200	18600	31600	0	53600	22100	0	25000	0	33800	0	26000	31000	25200	0	22900	10600	26000	34200	47400	35100	1300	10300	600	53600	10700	0	12700	0	0	19100	0	0	18600	39100	25000	0	50200	0	47200	48600	9400	19500	0	18600	35200	25100	0	14700	25100	0	39800	2600	35700	24900	18600	35300	0	16600	53600	10200	12600	19600	22200	33600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	7100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	7100	0	0	0	0	0	0	0	0	0	0	0	0	3700	0	700	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7100	0	0	0	0	0	0
0	0	0	42100	0	34200	21600	200	0	4800	14200	27200	0	49200	17700	0	20600	0	29400	0	21600	26600	20800	0	18500	6200	21600	29800	43000	30700	0	5900	0	49200	6300	0	8300	0	0	14700	0	0	14200	34700	20600	0	45800	0	42800	44200	5000	15100	0	14200	30800	20700	0	10300	20700	0	35400	0	31300	20500	14200	30900	0	12200	49200	5800	8200	15200	17800	29200	0
0	0	0	7900	0	0	0	0	0	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8800	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	500	0	0	11600	0	8600	10000	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	15000	0	0	0	0	0	0
0	0	0	20500	0	12600	0	0	0	0	0	5600	0	27600	0	0	0	0	7800	0	0	5000	0	0	0	0	0	8200	21400	9100	0	0	0	27600	0	0	0	0	0	0	0	0	0	13100	0	0	24200	0	21200	22600	0	0	0	0	9200	0	0	0	0	0	13800	0	9700	0	0	9300	0	0	27600	0	0	0	0	7600	0
0	0	0	41900	0	34000	21400	0	0	4600	14000	27000	0	49000	17500	0	20400	0	29200	0	21400	26400	20600	0	18300	6000	21400	29600	42800	30500	0	5700	0	49000	6100	0	8100	0	0	14500	0	0	14000	34500	20400	0	45600	0	42600	44000	4800	14900	0	14000	30600	20500	0	10100	20500	0	35200	0	31100	20300	14000	30700	0	12000	49000	5600	8000	15000	17600	29000	0
0	5400	11200	57700	15600	49800	37200	15800	0	20400	29800	42800	7300	64800	33300	0	36200	3500	45000	0	37200	42200	36400	3800	34100	21800	37200	45400	58600	46300	12500	21500	11800	64800	21900	9800	23900	0	1400	30300	1800	1400	29800	50300	36200	6300	61400	0	58400	59800	20600	30700	11000	29800	46400	36300	0	25900	36300	0	51000	13800	46900	36100	29800	46500	11200	27800	64800	21400	23800	30800	33400	44800	10800
0	0	0	37300	0	29400	16800	0	0	0	9400	22400	0	44400	12900	0	15800	0	24600	0	16800	21800	16000	0	13700	1400	16800	25000	38200	25900	0	1100	0	44400	1500	0	3500	0	0	9900	0	0	9400	29900	15800	0	41000	0	38000	39400	200	10300	0	9400	26000	15900	0	5500	15900	0	30600	0	26500	15700	9400	26100	0	7400	44400	1000	3400	10400	13000	24400	0
0	0	0	27900	0	20000	7400	0	0	0	0	13000	0	35000	3500	0	6400	0	15200	0	7400	12400	6600	0	4300	0	7400	15600	28800	16500	0	0	0	35000	0	0	0	0	0	500	0	0	0	20500	6400	0	31600	0	28600	30000	0	900	0	0	16600	6500	0	0	6500	0	21200	0	17100	6300	0	16700	0	0	35000	0	0	1000	3600	15000	0
0	0	0	14900	0	7000	0	0	0	0	0	0	0	22000	0	0	0	0	2200	0	0	0	0	0	0	0	0	2600	15800	3500	0	0	0	22000	0	0	0	0	0	0	0	0	0	7500	0	0	18600	0	15600	17000	0	0	0	0	3600	0	0	0	0	0	8200	0	4100	0	0	3700	0	0	22000	0	0	0	0	2000	0
0	0	3900	50400	8300	42500	29900	8500	0	13100	22500	35500	0	57500	26000	0	28900	0	37700	0	29900	34900	29100	0	26800	14500	29900	38100	51300	39000	5200	14200	4500	57500	14600	2500	16600	0	0	23000	0	0	22500	43000	28900	0	54100	0	51100	52500	13300	23400	3700	22500	39100	29000	0	18600	29000	0	43700	6500	39600	28800	22500	39200	3900	20500	57500	14100	16500	23500	26100	37500	3500
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	24400	0	16500	3900	0	0	0	0	9500	0	31500	0	0	2900	0	11700	0	3900	8900	3100	0	800	0	3900	12100	25300	13000	0	0	0	31500	0	0	0	0	0	0	0	0	0	17000	2900	0	28100	0	25100	26500	0	0	0	0	13100	3000	0	0	3000	0	17700	0	13600	2800	0	13200	0	0	31500	0	0	0	100	11500	0
15700	23800	29600	76100	34000	68200	55600	34200	18400	38800	48200	61200	25700	83200	51700	0	54600	21900	63400	18200	55600	60600	54800	22200	52500	40200	55600	63800	77000	64700	30900	39900	30200	83200	40300	28200	42300	18200	19800	48700	20200	19800	48200	68700	54600	24700	79800	12700	76800	78200	39000	49100	29400	48200	64800	54700	8900	44300	54700	18100	69400	32200	65300	54500	48200	64900	29600	46200	83200	39800	42200	49200	51800	63200	29200
0	0	0	21500	0	13600	1000	0	0	0	0	6600	0	28600	0	0	0	0	8800	0	1000	6000	200	0	0	0	1000	9200	22400	10100	0	0	0	28600	0	0	0	0	0	0	0	0	0	14100	0	0	25200	0	22200	23600	0	0	0	0	10200	100	0	0	100	0	14800	0	10700	0	0	10300	0	0	28600	0	0	0	0	8600	0
0	1900	7700	54200	12100	46300	33700	12300	0	16900	26300	39300	3800	61300	29800	0	32700	0	41500	0	33700	38700	32900	300	30600	18300	33700	41900	55100	42800	9000	18000	8300	61300	18400	6300	20400	0	0	26800	0	0	26300	46800	32700	2800	57900	0	54900	56300	17100	27200	7500	26300	42900	32800	0	22400	32800	0	47500	10300	43400	32600	26300	43000	7700	24300	61300	17900	20300	27300	29900	41300	7300
0	0	0	12700	0	4800	0	0	0	0	0	0	0	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	400	13600	1300	0	0	0	19800	0	0	0	0	0	0	0	0	0	5300	0	0	16400	0	13400	14800	0	0	0	0	1400	0	0	0	0	0	6000	0	1900	0	0	1500	0	0	19800	0	0	0	0	0	0
0	5600	11400	57900	15800	50000	37400	16000	200	20600	30000	43000	7500	65000	33500	0	36400	3700	45200	0	37400	42400	36600	4000	34300	22000	37400	45600	58800	46500	12700	21700	12000	65000	22100	10000	24100	0	1600	30500	2000	1600	30000	50500	36400	6500	61600	0	58600	60000	20800	30900	11200	30000	46600	36500	0	26100	36500	0	51200	14000	47100	36300	30000	46700	11400	28000	65000	21600	24000	31000	33600	45000	11000
0	0	0	20500	0	12600	0	0	0	0	0	5600	0	27600	0	0	0	0	7800	0	0	5000	0	0	0	0	0	8200	21400	9100	0	0	0	27600	0	0	0	0	0	0	0	0	0	13100	0	0	24200	0	21200	22600	0	0	0	0	9200	0	0	0	0	0	13800	0	9700	0	0	9300	0	0	27600	0	0	0	0	7600	0
0	0	0	15500	0	7600	0	0	0	0	0	600	0	22600	0	0	0	0	2800	0	0	0	0	0	0	0	0	3200	16400	4100	0	0	0	22600	0	0	0	0	0	0	0	0	0	8100	0	0	19200	0	16200	17600	0	0	0	0	4200	0	0	0	0	0	8800	0	4700	0	0	4300	0	0	22600	0	0	0	0	2600	0
0	0	0	21300	0	13400	800	0	0	0	0	6400	0	28400	0	0	0	0	8600	0	800	5800	0	0	0	0	800	9000	22200	9900	0	0	0	28400	0	0	0	0	0	0	0	0	0	13900	0	0	25000	0	22000	23400	0	0	0	0	10000	0	0	0	0	0	14600	0	10500	0	0	10100	0	0	28400	0	0	0	0	8400	0
0	1600	7400	53900	11800	46000	33400	12000	0	16600	26000	39000	3500	61000	29500	0	32400	0	41200	0	33400	38400	32600	0	30300	18000	33400	41600	54800	42500	8700	17700	8000	61000	18100	6000	20100	0	0	26500	0	0	26000	46500	32400	2500	57600	0	54600	56000	16800	26900	7200	26000	42600	32500	0	22100	32500	0	47200	10000	43100	32300	26000	42700	7400	24000	61000	17600	20000	27000	29600	41000	7000
0	0	0	23600	0	15700	3100	0	0	0	0	8700	0	30700	0	0	2100	0	10900	0	3100	8100	2300	0	0	0	3100	11300	24500	12200	0	0	0	30700	0	0	0	0	0	0	0	0	0	16200	2100	0	27300	0	24300	25700	0	0	0	0	12300	2200	0	0	2200	0	16900	0	12800	2000	0	12400	0	0	30700	0	0	0	0	10700	0
0	0	0	35900	0	28000	15400	0	0	0	8000	21000	0	43000	11500	0	14400	0	23200	0	15400	20400	14600	0	12300	0	15400	23600	36800	24500	0	0	0	43000	100	0	2100	0	0	8500	0	0	8000	28500	14400	0	39600	0	36600	38000	0	8900	0	8000	24600	14500	0	4100	14500	0	29200	0	25100	14300	8000	24700	0	6000	43000	0	2000	9000	11600	23000	0
0	0	0	20500	0	12600	0	0	0	0	0	5600	0	27600	0	0	0	0	7800	0	0	5000	0	0	0	0	0	8200	21400	9100	0	0	0	27600	0	0	0	0	0	0	0	0	0	13100	0	0	24200	0	21200	22600	0	0	0	0	9200	0	0	0	0	0	13800	0	9700	0	0	9300	0	0	27600	0	0	0	0	7600	0
0	0	0	12300	0	4400	0	0	0	0	0	0	0	19400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13200	900	0	0	0	19400	0	0	0	0	0	0	0	0	0	4900	0	0	16000	0	13000	14400	0	0	0	0	1000	0	0	0	0	0	5600	0	1500	0	0	1100	0	0	19400	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6200	0	0	0	0	0	0	0	0	0	0	0	0	2800	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6200	0	0	0	0	0	0
0	0	0	11400	0	3500	0	0	0	0	0	0	0	18500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12300	0	0	0	0	18500	0	0	0	0	0	0	0	0	0	4000	0	0	15100	0	12100	13500	0	0	0	0	100	0	0	0	0	0	4700	0	600	0	0	200	0	0	18500	0	0	0	0	0	0
0	0	0	45200	3100	37300	24700	3300	0	7900	17300	30300	0	52300	20800	0	23700	0	32500	0	24700	29700	23900	0	21600	9300	24700	32900	46100	33800	0	9000	0	52300	9400	0	11400	0	0	17800	0	0	17300	37800	23700	0	48900	0	45900	47300	8100	18200	0	17300	33900	23800	0	13400	23800	0	38500	1300	34400	23600	17300	34000	0	15300	52300	8900	11300	18300	20900	32300	0
0	0	0	36200	0	28300	15700	0	0	0	8300	21300	0	43300	11800	0	14700	0	23500	0	15700	20700	14900	0	12600	300	15700	23900	37100	24800	0	0	0	43300	400	0	2400	0	0	8800	0	0	8300	28800	14700	0	39900	0	36900	38300	0	9200	0	8300	24900	14800	0	4400	14800	0	29500	0	25400	14600	8300	25000	0	6300	43300	0	2300	9300	11900	23300	0
0	0	0	45900	3800	38000	25400	4000	0	8600	18000	31000	0	53000	21500	0	24400	0	33200	0	25400	30400	24600	0	22300	10000	25400	33600	46800	34500	700	9700	0	53000	10100	0	12100	0	0	18500	0	0	18000	38500	24400	0	49600	0	46600	48000	8800	18900	0	18000	34600	24500	0	14100	24500	0	39200	2000	35100	24300	18000	34700	0	16000	53000	9600	12000	19000	21600	33000	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	35800	0	27900	15300	0	0	0	7900	20900	0	42900	11400	0	14300	0	23100	0	15300	20300	14500	0	12200	0	15300	23500	36700	24400	0	0	0	42900	0	0	2000	0	0	8400	0	0	7900	28400	14300	0	39500	0	36500	37900	0	8800	0	7900	24500	14400	0	4000	14400	0	29100	0	25000	14200	7900	24600	0	5900	42900	0	1900	8900	11500	22900	0
0	0	1400	47900	5800	40000	27400	6000	0	10600	20000	33000	0	55000	23500	0	26400	0	35200	0	27400	32400	26600	0	24300	12000	27400	35600	48800	36500	2700	11700	2000	55000	12100	0	14100	0	0	20500	0	0	20000	40500	26400	0	51600	0	48600	50000	10800	20900	1200	20000	36600	26500	0	16100	26500	0	41200	4000	37100	26300	20000	36700	1400	18000	55000	11600	14000	21000	23600	35000	1000
0	0	0	33800	0	25900	13300	0	0	0	5900	18900	0	40900	9400	0	12300	0	21100	0	13300	18300	12500	0	10200	0	13300	21500	34700	22400	0	0	0	40900	0	0	0	0	0	6400	0	0	5900	26400	12300	0	37500	0	34500	35900	0	6800	0	5900	22500	12400	0	2000	12400	0	27100	0	23000	12200	5900	22600	0	3900	40900	0	0	6900	9500	20900	0
0	5600	11400	57900	15800	50000	37400	16000	200	20600	30000	43000	7500	65000	33500	0	36400	3700	45200	0	37400	42400	36600	4000	34300	22000	37400	45600	58800	46500	12700	21700	12000	65000	22100	10000	24100	0	1600	30500	2000	1600	30000	50500	36400	6500	61600	0	58600	60000	20800	30900	11200	30000	46600	36500	0	26100	36500	0	51200	14000	47100	36300	30000	46700	11400	28000	65000	21600	24000	31000	33600	45000	11000
0	4000	9800	56300	14200	48400	35800	14400	0	19000	28400	41400	5900	63400	31900	0	34800	2100	43600	0	35800	40800	35000	2400	32700	20400	35800	44000	57200	44900	11100	20100	10400	63400	20500	8400	22500	0	0	28900	400	0	28400	48900	34800	4900	60000	0	57000	58400	19200	29300	9600	28400	45000	34900	0	24500	34900	0	49600	12400	45500	34700	28400	45100	9800	26400	63400	20000	22400	29400	32000	43400	9400
